Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
5860,Empire District Electric Co,1239,Riverton,Map,Map,KS,Cherokee,SWPP,Electric Utility,13,,13.5,13.6,13.6,Natural Gas Fired Combustion Turbine,NG,GT,8,2026,(T) Regulatory approvals received. Not under construction,37.072616,-94.6987
5860,Empire District Electric Co,1239,Riverton,Map,Map,KS,Cherokee,SWPP,Electric Utility,14,,13.5,13.6,13.6,Natural Gas Fired Combustion Turbine,NG,GT,8,2026,(T) Regulatory approvals received. Not under construction,37.072616,-94.6987
3355,City of Chanute (KS),1267,Chanute 1,Map,Map,KS,Neosho,SWPP,Electric Utility,15,,2.2,2,2,Petroleum Liquids,DFO,IC,8,2026,(L) Regulatory approvals pending. Not under construction,37.683333,-95.45472
3355,City of Chanute (KS),1267,Chanute 1,Map,Map,KS,Neosho,SWPP,Electric Utility,16,,2.2,2,2,Petroleum Liquids,DFO,IC,8,2026,(L) Regulatory approvals pending. Not under construction,37.683333,-95.45472
3355,City of Chanute (KS),1267,Chanute 1,Map,Map,KS,Neosho,SWPP,Electric Utility,17,,2.2,2,2,Petroleum Liquids,DFO,IC,8,2026,(L) Regulatory approvals pending. Not under construction,37.683333,-95.45472
24008,University of Oregon,54950,Univ of Oregon Central Power Station,Map,Map,OR,Lane,BPAT,Commercial CHP,DG4,,3,3,3,Petroleum Liquids,DFO,IC,8,2026,(T) Regulatory approvals received. Not under construction,44.048333,-123.0739
13157,City of Omaha - (NE),55027,Papillion Creek Wastewater,Map,Map,NE,Sarpy,SWPP,Commercial CHP,1600C,,2.5,2.4,2.5,Natural Gas Internal Combustion Engine,NG,IC,8,2026,"(V) Under construction, more than 50 percent complete",41.0772,-95.87
13157,City of Omaha - (NE),55027,Papillion Creek Wastewater,Map,Map,NE,Sarpy,SWPP,Commercial CHP,1600D,,2.5,2.4,2.5,Natural Gas Internal Combustion Engine,NG,IC,8,2026,"(V) Under construction, more than 50 percent complete",41.0772,-95.87
58135,Ecos Energy LLC,61037,Apple Hill Solar,Map,Map,VT,Bennington,ISNE,IPP Non-CHP,APPL,,2,2,2,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",42.9077,-73.2041
61716,Big Fork Solar,62184,Big Fork Solar,Map,Map,SC,Barnwell,SCEG,IPP Non-CHP,27,,74.9,74.9,74.9,Batteries,MWH,BA,8,2026,(T) Regulatory approvals received. Not under construction,33.135275,-81.23911
64077,JVR Energy Park LLC,64428,JVR Energy Park LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,JVR1B,,70,70,70,Batteries,MWH,BA,8,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.625903,-116.1749
65739,"Lake Iris Solar, LLC",66745,Lake Iris Solar Project,Map,Map,MI,St Clair,MISO,IPP Non-CHP,LIS1,,95.6,95.6,95.6,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",43.084749,-82.68715
61950,Terra-Gen Operating Co-Solar,67510,"Lockhart Solar PV IV, LLC",Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,LOC4,,80,80,80,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",35.031908,-117.3379
61060,Cypress Creek Renewables,67666,Sundance (CO),Map,Map,CO,Elbert,PSCO,IPP Non-CHP,SUNBA,,50,50,50,Batteries,MWH,BA,8,2026,"(U) Under construction, less than or equal to 50 percent complete",39.414779,-104.4481
61060,Cypress Creek Renewables,67666,Sundance (CO),Map,Map,CO,Elbert,PSCO,IPP Non-CHP,SUNDN,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",39.414779,-104.4481
66344,Kingstree West 115 LLC,67723,Kingstree West 115,Map,Map,SC,Williamsburg,CPLE,IPP Non-CHP,SOLAR,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",33.693976,-79.95404
66446,"Clermont Solar, LLC",67870,Clermont Solar,Map,Map,PA,McKean,PJM,IPP Non-CHP,ENX34,,120,120,120,Solar Photovoltaic,SUN,PV,8,2026,(T) Regulatory approvals received. Not under construction,41.656025,-78.56731
66552,Blue Moon Energy LLC,68000,Blue Moon,Map,Map,KY,Harrison,PJM,IPP Non-CHP,BLUMN,,70,70,70,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",38.37118,-84.2578
6455,"Duke Energy Florida, LLC",68052,Bailey Mill Solar,Map,Map,FL,Jefferson,FPC,Electric Utility,PV1,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",30.409127,-83.93336
66729,"Industrial Bravo Project, LLC",68380,Isaac Solar,Map,Map,TX,Matagorda,ERCO,IPP Non-CHP,ISCPV,,51.4,50,50,Solar Photovoltaic,SUN,PV,8,2026,(T) Regulatory approvals received. Not under construction,28.797223,-95.93717
67225,"Canyon Peak Power, LLC",68741,Canyon Peak Power Station,Map,Map,CO,Arapahoe,WACM,IPP Non-CHP,CPP_1,,26.1,22.2,27.6,Natural Gas Fired Combustion Turbine,NG,GT,8,2026,"(U) Under construction, less than or equal to 50 percent complete",39.622946,-104.4508
67225,"Canyon Peak Power, LLC",68741,Canyon Peak Power Station,Map,Map,CO,Arapahoe,WACM,IPP Non-CHP,CPP_2,,26.1,22.2,27.6,Natural Gas Fired Combustion Turbine,NG,GT,8,2026,"(U) Under construction, less than or equal to 50 percent complete",39.622946,-104.4508
13781,Northern States Power Co - Minnesota,68777,Sherco Solar III,Map,Map,MN,Sherburne,MISO,Electric Utility,SHS03,,250,250,250,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",45.4329,-94.0081
67517,Dolet Hills Solar,68785,Dolet Hills Solar,Map,Map,LA,DeSoto,MISO,Electric Utility,DHS1,,240,240,240,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",31.95595,-93.62641
15466,Public Service Co of Colorado,68982,Singing Grass Wind,Map,Map,CO,Kit Carson,PSCO,Electric Utility,SGG01,,603,600,600,Onshore Wind Turbine,WND,WT,8,2026,"(U) Under construction, less than or equal to 50 percent complete",39.201143,-102.8576
64904,AES Clean Energy,69197,Halifax County Solar,Map,Map,NC,Halifax,PJM,IPP Non-CHP,HALIF,,80,80,80,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",36.2537,-77.6884
67309,Napa Junction RV Storage LLC,69222,American Canyon RV Boat Storage,Map,Map,CA,Napa,CISO,Commercial Non-CHP,5381,,1.9,1.9,1.9,Solar Photovoltaic,SUN,PV,8,2026,"(V) Under construction, more than 50 percent complete",38.198033,-122.257
60531,Standard Solar,69305,Enterprise MN - Fitzthum,Map,Map,MN,Stearns,MISO,IPP Non-CHP,FITZH,,1,1,1,Solar Photovoltaic,SUN,PV,8,2026,"(V) Under construction, more than 50 percent complete",45.644581,-94.22744
67417,Bartell South PV I LLC,69369,Bartell South PV I,Map,Map,NY,Onondaga,NYIS,IPP Non-CHP,BARTE,,3,3,3,Solar Photovoltaic,SUN,PV,8,2026,"(V) Under construction, more than 50 percent complete",43.208874,-76.12219
67420,Knox II PV LLC,69372,Knox II PV,Map,Map,NY,Albany,NYIS,IPP Non-CHP,KNOXS,,5,5,5,Solar Photovoltaic,SUN,PV,8,2026,"(V) Under construction, more than 50 percent complete",42.67591,-74.07563
67488,Bocanova Power II LLC,69423,Bocanova Energy Storage II,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,BCNV2,,150,150,150,Batteries,MWH,BA,8,2026,"(V) Under construction, more than 50 percent complete",29.435422,-95.2511
3046,Duke Energy Progress - (NC),69429,Asheville BESS,Map,Map,NC,Buncombe,CPLW,Electric Utility,AVLB1,,17.3,17.3,17.3,Batteries,MWH,BA,8,2026,"(U) Under construction, less than or equal to 50 percent complete",35.472139,-82.54163
56990,NJR Clean Energy Ventures Corporation,69516,Hamms Landfill,Map,Map,NJ,Sussex,PJM,IPP Non-CHP,HAMM,,6,6,6,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",41.1015,-74.6706
67489,Walden Renewables Development LLC,69535,Nutes Solar,Map,Map,NH,Strafford,ISNE,IPP Non-CHP,NS1,,20,20,20,Solar Photovoltaic,SUN,PV,8,2026,"(U) Under construction, less than or equal to 50 percent complete",43.375125,-71.023
59122,The Medical Center Company,69593,MCCo BESS Generating Facility,Map,Map,OH,Cuyahoga,PJM,IPP Non-CHP,1,,3.9,3.9,3.9,Batteries,MWH,BA,8,2026,"(U) Under construction, less than or equal to 50 percent complete",41.3026,-81.3604
59122,The Medical Center Company,69593,MCCo BESS Generating Facility,Map,Map,OH,Cuyahoga,PJM,IPP Non-CHP,2,,3.9,3.9,3.9,Batteries,MWH,BA,8,2026,"(U) Under construction, less than or equal to 50 percent complete",41.3026,-81.3604
59122,The Medical Center Company,69593,MCCo BESS Generating Facility,Map,Map,OH,Cuyahoga,PJM,IPP Non-CHP,3,,3.9,3.9,3.9,Batteries,MWH,BA,8,2026,"(U) Under construction, less than or equal to 50 percent complete",41.3026,-81.3604
59122,The Medical Center Company,69593,MCCo BESS Generating Facility,Map,Map,OH,Cuyahoga,PJM,IPP Non-CHP,4,,3.9,3.9,3.9,Batteries,MWH,BA,8,2026,"(U) Under construction, less than or equal to 50 percent complete",41.3026,-81.3604
7140,Georgia Power Co,708,Hammond,Map,Map,GA,Floyd,SOCO,Electric Utility,5,,57.5,57.5,57.5,Batteries,MWH,BA,9,2026,"(U) Under construction, less than or equal to 50 percent complete",34.2528,-85.3456
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC01,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.1218,-103.2641
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC02,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.1218,-103.2641
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC03,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.1218,-103.2641
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC04,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.1218,-103.2641
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC05,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.1218,-103.2641
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC06,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.1218,-103.2641
59726,"Windhub Solar B, LLC",59969,"Windhub Solar B, LLC",Map,Map,CA,Kern,CISO,IPP Non-CHP,GEN01,,26.4,26.4,26.4,Solar Photovoltaic,SUN,PV,9,2026,"(V) Under construction, more than 50 percent complete",35.0133,-118.2698
63806,26SB 8me LLC,64209,Bellefield 2 Solar & Energy Storage Farm,Map,Map,CA,Kern,CISO,IPP Non-CHP,26SBA,,500,500,500,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",35.017779,-118.0687
64377,"Novel Blilie Solar, LLC",64865,Novel Blilie Solar LLC,Map,Map,MN,Wilkin,MISO,IPP Non-CHP,BLILE,,1,1,1,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",46.630077,-96.75811
63467,Naturgy Candela DevCo LLC,65050,Mark Center Solar Project,Map,Map,OH,Defiance,PJM,IPP Non-CHP,MRC1,,90,90,90,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",41.288044,-84.61132
58764,"Origis Energy USA, Inc",65293,Covington (MS),Map,Map,MS,Covington,MISO,IPP Non-CHP,OEMS4,,96,96,96,Solar Photovoltaic,SUN,PV,9,2026,(T) Regulatory approvals received. Not under construction,31.4395,-89.4846
65093,"RPCA Storage 1, LLC",65897,Industrial Parkway Storage,Map,Map,CA,Santa Barbara,CISO,IPP Non-CHP,INPKY,,9.8,9.8,9.8,Batteries,MWH,BA,9,2026,(T) Regulatory approvals received. Not under construction,34.907345,-120.4465
65559,Catalyze Riverside 2356 Fleetwood Drive Microgrid LLC,66511,CA Riverside 2356 Fleetwood Dr.,Map,Map,CA,Riverside,CISO,IPP Non-CHP,18262,,2,2,2,Solar Photovoltaic,SUN,PV,9,2026,"(V) Under construction, more than 50 percent complete",34.012142,-117.3811
65559,Catalyze Riverside 2356 Fleetwood Drive Microgrid LLC,66511,CA Riverside 2356 Fleetwood Dr.,Map,Map,CA,Riverside,CISO,IPP Non-CHP,B8262,,2,2,2,Batteries,MWH,BA,9,2026,"(V) Under construction, more than 50 percent complete",34.012142,-117.3811
65684,549 Doles Ridge Rd Solar LLC,66665,549 Doles Ridge Rd Solar LLC,Map,Map,ME,York,ISNE,IPP Non-CHP,549DR,,2.4,2.4,2.4,Solar Photovoltaic,SUN,PV,9,2026,(T) Regulatory approvals received. Not under construction,43.67425,-70.73132
65682,"IP Aramis, LLC",66678,Aramis I Solar Project,Map,Map,CA,Alameda,CISO,IPP Non-CHP,IPAR1,,100,100,100,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",37.749678,-121.7661
65682,"IP Aramis, LLC",66678,Aramis I Solar Project,Map,Map,CA,Alameda,CISO,IPP Non-CHP,IPARB,,100,100,100,Batteries,MWH,BA,9,2026,"(U) Under construction, less than or equal to 50 percent complete",37.749678,-121.7661
65715,Strata Clean Energy,66705,Longwing Solar,Map,Map,TX,Tyler,MISO,IPP Non-CHP,11105,,140,140,140,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",30.845156,-94.49176
65715,Strata Clean Energy,66708,Peri Peri Solar,Map,Map,TX,Hardin,MISO,IPP Non-CHP,11104,,115,115,115,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",30.399958,-94.35747
65741,"Hart Solar Partners, LLC",66778,Hart Solar Project,Map,Map,MI,Oceana,MISO,IPP Non-CHP,HS1,,120,120,120,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",43.692866,-86.32097
67549,38DN Asset Management LLC ,67637,Gillard,Map,Map,IL,Grundy,PJM,IPP Non-CHP,GILLD,,5,5,5,Solar Photovoltaic,SUN,PV,9,2026,(L) Regulatory approvals pending. Not under construction,41.19401,-88.29454
65677,Dimension Energy LLC,67639,Leatherleaf,Map,Map,NY,Genesee,NYIS,IPP Non-CHP,LLEAF,,5,5,5,Solar Photovoltaic,SUN,PV,9,2026,(L) Regulatory approvals pending. Not under construction,43.048657,-78.03491
65144,"Samsung C&T Renewables, LLC",67917,"Champaign BESS, LLC",Map,Map,TX,Glasscock,ERCO,IPP Non-CHP,CHMPN,,202.7,202.7,202.7,Batteries,MWH,BA,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",31.871567,-101.7384
50123,"Leeward Asset Management, LLC",68006,Mayes County Solar,Map,Map,OK,Mayes,SWPP,IPP Non-CHP,MYS,,101.5,101.5,101.5,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",36.290054,-95.42654
15399,Avangrid Power LLC,68329,"Tower Solar, LLC",Map,Map,OR,Morrow,BPAT,IPP Non-CHP,TWS,,120,120,120,Solar Photovoltaic,SUN,PV,9,2026,"(V) Under construction, more than 50 percent complete",45.8211,-119.7994
66812,Callisto II Energy Center LLC,68422,Callisto II Energy Center,Map,Map,TX,Harris,ERCO,IPP Non-CHP,CALII,,400,400,400,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,29.645345,-95.45025
58764,"Origis Energy USA, Inc",68672,Chalan,Map,Map,CA,Kern,CISO,IPP Non-CHP,CHA_B,,25,25,25,Batteries,MWH,BA,9,2026,"(V) Under construction, more than 50 percent complete",35.7803,-119.911
58764,"Origis Energy USA, Inc",68672,Chalan,Map,Map,CA,Kern,CISO,IPP Non-CHP,OECHA,,64.9,64.9,64.9,Solar Photovoltaic,SUN,PV,9,2026,"(V) Under construction, more than 50 percent complete",35.7803,-119.911
67038,"IP Easley, LLC",68758,Easley Solar,Map,Map,CA,Riverside,CISO,IPP Non-CHP,IPEA1,,290,290,290,Solar Photovoltaic,SUN,PV,9,2026,"(V) Under construction, more than 50 percent complete",33.722655,-115.326
67038,"IP Easley, LLC",68758,Easley Solar,Map,Map,CA,Riverside,CISO,IPP Non-CHP,IPEA2,,350,350,350,Batteries,MWH,BA,9,2026,"(V) Under construction, more than 50 percent complete",33.722655,-115.326
5109,DTE Electric Company,68850,Gratiot Solar Park,Map,Map,MI,Gratiot,MISO,Electric Utility,GRTSP,,50,50,50,Solar Photovoltaic,SUN,PV,9,2026,"(V) Under construction, more than 50 percent complete",43.436999,-84.49845
