Entity ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Operating Month,Operating Year
3413,Chelan,Map,Map,WA,Chelan,CHPD,Electric Utility,A-2,,29.6,30.7,30.7,Conventional Hydroelectric,WAT,HY,8,1928
16868,Cedar Falls (WA),Map,Map,WA,King,SCL,Electric Utility,5,,15.0,15.0,15.0,Conventional Hydroelectric,WAT,HY,11,1921
16868,Cedar Falls (WA),Map,Map,WA,King,SCL,Electric Utility,6,,15.0,15.0,15.0,Conventional Hydroelectric,WAT,HY,11,1929
16868,Gorge,Map,Map,WA,Whatcom,SCL,Electric Utility,21,,36.8,32.0,32.0,Conventional Hydroelectric,WAT,HY,9,1924
16868,Gorge,Map,Map,WA,Whatcom,SCL,Electric Utility,22,,36.8,32.0,32.0,Conventional Hydroelectric,WAT,HY,9,1924
16868,Gorge,Map,Map,WA,Whatcom,SCL,Electric Utility,23,,36.8,32.0,32.0,Conventional Hydroelectric,WAT,HY,5,1929
16868,Gorge,Map,Map,WA,Whatcom,SCL,Electric Utility,24,,96.9,97.0,97.0,Conventional Hydroelectric,WAT,HY,6,1951
16868,Diablo,Map,Map,WA,Whatcom,SCL,Electric Utility,31,,90.0,90.0,90.0,Conventional Hydroelectric,WAT,HY,4,1937
16868,Diablo,Map,Map,WA,Whatcom,SCL,Electric Utility,32,,90.0,90.0,90.0,Conventional Hydroelectric,WAT,HY,10,1936
16868,Diablo,Map,Map,WA,Whatcom,SCL,Electric Utility,35,,1.2,1.2,1.2,Conventional Hydroelectric,WAT,HY,10,1936
16868,Diablo,Map,Map,WA,Whatcom,SCL,Electric Utility,36,,1.2,1.2,1.2,Conventional Hydroelectric,WAT,HY,10,1936
16868,Boundary,Map,Map,WA,Pend Oreille,SCL,Electric Utility,51,,158.4,180.5,180.5,Conventional Hydroelectric,WAT,HY,10,1967
16868,Boundary,Map,Map,WA,Pend Oreille,SCL,Electric Utility,52,,161.5,161.5,161.5,Conventional Hydroelectric,WAT,HY,8,1967
16868,Boundary,Map,Map,WA,Pend Oreille,SCL,Electric Utility,53,,158.4,158.4,158.4,Conventional Hydroelectric,WAT,HY,9,1967
16868,Boundary,Map,Map,WA,Pend Oreille,SCL,Electric Utility,54,,161.5,180.5,180.5,Conventional Hydroelectric,WAT,HY,8,1967
16868,Boundary,Map,Map,WA,Pend Oreille,SCL,Electric Utility,55,,239.4,232.0,232.0,Conventional Hydroelectric,WAT,HY,11,1985
16868,Boundary,Map,Map,WA,Pend Oreille,SCL,Electric Utility,56,,239.4,232.0,232.0,Conventional Hydroelectric,WAT,HY,5,1986
5416,Queens Creek,Map,Map,NC,Macon,DUK,Electric Utility,1,,1.4,1.4,1.4,Conventional Hydroelectric,WAT,HY,1,1949
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,1,,23.0,22.0,21.8,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,10,,29.2,29.5,29.2,Conventional Hydroelectric,WAT,HY,5,1942
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,11,,29.2,29.2,29.0,Conventional Hydroelectric,WAT,HY,7,1942
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,12,,29.2,29.2,29.0,Conventional Hydroelectric,WAT,HY,8,1942
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,13,,29.2,29.4,29.1,Conventional Hydroelectric,WAT,HY,4,1943
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,14,,25.2,29.4,29.1,Conventional Hydroelectric,WAT,HY,11,1943
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,15,,29.2,29.2,29.0,Conventional Hydroelectric,WAT,HY,12,1949
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,16,,29.2,29.2,29.0,Conventional Hydroelectric,WAT,HY,1,1950
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,17,,29.2,29.0,28.8,Conventional Hydroelectric,WAT,HY,2,1950
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,18,,25.2,29.0,28.7,Conventional Hydroelectric,WAT,HY,3,1950
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,19,,54.0,55.0,54.9,Conventional Hydroelectric,WAT,HY,12,1961
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,2,,23.0,22.3,22.1,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,20,,54.0,55.0,55.0,Conventional Hydroelectric,WAT,HY,1,1962
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,21,,54.0,55.0,55.0,Conventional Hydroelectric,WAT,HY,4,1962
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,3,,23.0,23.0,22.7,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,4,,23.0,22.0,21.8,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,5,,36.0,30.3,30.0,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,6,,30.9,30.4,30.1,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,7,,30.9,29.1,28.8,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,8,,30.9,30.7,30.4,Conventional Hydroelectric,WAT,HY,9,1925
18642,Wilson Dam,Map,Map,AL,Lauderdale,TVA,Electric Utility,9,,29.2,29.6,29.3,Conventional Hydroelectric,WAT,HY,3,1942
14534,Azusa,Map,Map,CA,Los Angeles,CISO,Electric Utility,1,,3.0,2.0,2.0,Conventional Hydroelectric,WAT,HY,2,1949
7601,Proctor,Map,Map,VT,Rutland,ISNE,Electric Utility,1,,1.6,1.6,1.6,Conventional Hydroelectric,WAT,HY,8,1927
7601,Proctor,Map,Map,VT,Rutland,ISNE,Electric Utility,2,,0.8,0.7,0.7,Conventional Hydroelectric,WAT,HY,8,1905
7601,Proctor,Map,Map,VT,Rutland,ISNE,Electric Utility,3,,0.8,0.7,0.7,Conventional Hydroelectric,WAT,HY,8,1905
7601,Proctor,Map,Map,VT,Rutland,ISNE,Electric Utility,4,,0.8,0.7,0.7,Conventional Hydroelectric,WAT,HY,8,1905
7601,Proctor,Map,Map,VT,Rutland,ISNE,Electric Utility,5,,2.9,2.8,2.9,Conventional Hydroelectric,WAT,HY,10,1984
7601,Beldens,Map,Map,VT,Addison,ISNE,Electric Utility,1,,0.8,0.6,0.8,Conventional Hydroelectric,WAT,HY,8,1913
7601,Beldens,Map,Map,VT,Addison,ISNE,Electric Utility,2,,0.8,0.6,0.8,Conventional Hydroelectric,WAT,HY,8,1913
7601,Beldens,Map,Map,VT,Addison,ISNE,Electric Utility,HC3,,4.1,3.2,4.1,Conventional Hydroelectric,WAT,HY,12,1988
7601,Carver Falls,Map,Map,NY,Washington,ISNE,Electric Utility,1,,1.3,1.3,1.3,Conventional Hydroelectric,WAT,HY,2,1922
7601,Carver Falls,Map,Map,NY,Washington,ISNE,Electric Utility,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,2,1922
14354,Big Fork,Map,Map,MT,Flathead,PACE,Electric Utility,1,,1.7,1.9,1.9,Conventional Hydroelectric,WAT,HY,7,1927
14354,Big Fork,Map,Map,MT,Flathead,PACE,Electric Utility,2,,1.7,1.9,1.9,Conventional Hydroelectric,WAT,HY,7,1928
14354,Big Fork,Map,Map,MT,Flathead,PACE,Electric Utility,3,,0.7,0.8,0.8,Conventional Hydroelectric,WAT,HY,7,1910
11241,River Bend,Map,Map,LA,West Feliciana,MISO,Electric Utility,1,,"1,035.9",972.3,989.7,Nuclear,NUC,ST,6,1986
554,Ames GT,Map,Map,IA,Story,MISO,Electric Utility,GT1,,21.3,16.0,22.1,Petroleum Liquids,DFO,GT,5,1972
554,Ames GT,Map,Map,IA,Story,MISO,Electric Utility,GT2,,57.4,25.7,0.0,Petroleum Liquids,DFO,GT,9,2005
1307,Antelope Valley,Map,Map,ND,Mercer,SWPP,Electric Utility,1,,477.0,450.0,450.0,Conventional Steam Coal,LIG,ST,7,1984
1307,Antelope Valley,Map,Map,ND,Mercer,SWPP,Electric Utility,2,,477.0,450.0,450.0,Conventional Steam Coal,LIG,ST,7,1986
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,3,,2.7,2.5,2.5,Petroleum Liquids,DFO,IC,6,1968
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,4,,2.7,1.2,1.2,Petroleum Liquids,DFO,IC,6,1968
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,5,,2.7,2.5,2.5,Petroleum Liquids,DFO,IC,6,1968
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,8,,8.6,7.6,7.6,Petroleum Liquids,DFO,IC,12,1991
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,9,,8.6,7.6,7.6,Petroleum Liquids,DFO,IC,12,1991
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,D6,,8.6,7.6,7.6,Petroleum Liquids,DFO,IC,11,1990
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,D7,,8.6,7.6,7.6,Petroleum Liquids,DFO,IC,11,1990
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,GT1,CC1,19.2,19.0,19.0,Petroleum Liquids,DFO,GT,8,1973
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,GT2,CC1,23.8,21.5,21.5,Petroleum Liquids,DFO,GT,12,1977
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,IC1,,2.0,1.5,1.5,Petroleum Liquids,DFO,IC,1,1964
10071,Port Allen (HI),Map,Map,HI,Kauai,,Electric Utility,IC2,,2.0,1.5,1.5,Petroleum Liquids,DFO,IC,1,1964
7601,Gorge 18,Map,Map,VT,Chittenden,ISNE,Electric Utility,1,,3.0,3.0,3.0,Conventional Hydroelectric,WAT,HY,1,1928
11208,San Francisquito 1,Map,Map,CA,Los Angeles,LDWP,Electric Utility,1A,,22.5,27.0,27.0,Conventional Hydroelectric,WAT,HY,12,1983
11208,San Francisquito 1,Map,Map,CA,Los Angeles,LDWP,Electric Utility,3,,9.9,11.0,11.0,Conventional Hydroelectric,WAT,HY,4,1917
11208,San Francisquito 1,Map,Map,CA,Los Angeles,LDWP,Electric Utility,4,,10.6,12.0,12.0,Conventional Hydroelectric,WAT,HY,5,1923
11208,San Francisquito 1,Map,Map,CA,Los Angeles,LDWP,Electric Utility,6,,22.5,27.0,27.0,Conventional Hydroelectric,WAT,HY,4,1987
11208,San Francisquito 2,Map,Map,CA,Los Angeles,LDWP,Electric Utility,1,,14.0,14.5,14.5,Conventional Hydroelectric,WAT,HY,7,1920
11208,San Francisquito 2,Map,Map,CA,Los Angeles,LDWP,Electric Utility,2,,14.0,14.4,14.4,Conventional Hydroelectric,WAT,HY,8,1920
11208,San Francisquito 2,Map,Map,CA,Los Angeles,LDWP,Electric Utility,3,,18.0,16.0,16.0,Conventional Hydroelectric,WAT,HY,9,1932
11208,Intermountain Power Project,Map,Map,UT,Millard,LDWP,Electric Utility,1,,820.0,900.0,900.0,Conventional Steam Coal,BIT,ST,6,1986
11208,Intermountain Power Project,Map,Map,UT,Millard,LDWP,Electric Utility,2,,820.0,900.0,900.0,Conventional Steam Coal,BIT,ST,5,1987
61122,Mcindoes,Map,Map,VT,Caledonia,ISNE,IPP Non-CHP,GEN1,,2.6,2.3,2.4,Conventional Hydroelectric,WAT,HY,1,1931
61122,Mcindoes,Map,Map,VT,Caledonia,ISNE,IPP Non-CHP,GEN2,,2.6,2.3,2.4,Conventional Hydroelectric,WAT,HY,1,1931
61122,Mcindoes,Map,Map,VT,Caledonia,ISNE,IPP Non-CHP,GEN3,,2.6,2.8,3.0,Conventional Hydroelectric,WAT,HY,1,1931
61122,Mcindoes,Map,Map,VT,Caledonia,ISNE,IPP Non-CHP,GEN4,,2.6,2.8,3.0,Conventional Hydroelectric,WAT,HY,1,1931
14354,Bend,Map,Map,OR,Deschutes,PACW,Electric Utility,1,,0.2,0.2,0.2,Conventional Hydroelectric,WAT,HY,7,1913
14354,Bend,Map,Map,OR,Deschutes,PACW,Electric Utility,2,,0.3,0.3,0.3,Conventional Hydroelectric,WAT,HY,7,1916
14354,Bend,Map,Map,OR,Deschutes,PACW,Electric Utility,3,,0.6,0.5,0.5,Conventional Hydroelectric,WAT,HY,7,1917
13511,Mill C,Map,Map,NY,Clinton,NYIS,Electric Utility,1,,1.0,1.0,1.0,Conventional Hydroelectric,WAT,HY,8,1944
13511,Mill C,Map,Map,NY,Clinton,NYIS,Electric Utility,2,,1.2,1.2,1.2,Conventional Hydroelectric,WAT,HY,8,1943
13511,Mill C,Map,Map,NY,Clinton,NYIS,Electric Utility,3,,3.8,3.8,3.8,Conventional Hydroelectric,WAT,HY,11,1984
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,12,1971
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,10,,12.5,12.3,12.3,Petroleum Liquids,DFO,IC,12,1979
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,11,,12.5,12.3,12.3,Petroleum Liquids,DFO,IC,7,1980
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,12,,12.5,12.3,12.3,Petroleum Liquids,DFO,IC,4,1988
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,13,,12.5,12.3,12.3,Petroleum Liquids,DFO,IC,5,1989
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,14,CC1,23.6,21.1,21.1,Petroleum Liquids,DFO,CT,5,1992
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,15,CC1,18.0,12.0,12.0,Petroleum Liquids,DFO,CA,10,1993
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,16,CC1,23.6,21.1,21.1,Petroleum Liquids,DFO,CT,5,1993
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,17,CC2,25.0,17.6,17.6,Petroleum Liquids,DFO,CT,12,1998
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,18,CC2,18.0,13.8,13.8,Petroleum Liquids,DFO,CA,10,2006
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,19,CC2,25.0,17.6,17.6,Petroleum Liquids,DFO,CT,9,2000
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,7,1972
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,3,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,9,1972
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,4,,5.6,5.5,5.5,Petroleum Liquids,DFO,IC,11,1973
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,5,,5.6,5.5,5.5,Petroleum Liquids,DFO,IC,12,1973
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,6,,5.6,5.5,5.5,Petroleum Liquids,DFO,IC,3,1975
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,7,,5.6,5.5,5.5,Petroleum Liquids,DFO,IC,8,1975
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,8,,5.6,5.5,5.5,Petroleum Liquids,DFO,IC,11,1977
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,9,,5.6,5.5,5.5,Petroleum Liquids,DFO,IC,7,1978
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,X1,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,3,1987
11843,Maalaea,Map,Map,HI,Maui,,Electric Utility,X2,,2.6,2.5,2.5,Petroleum Liquids,DFO,IC,3,1987
15248,Oak Grove,Map,Map,OR,Clackamas,PGE,Electric Utility,1,,25.5,22.0,22.0,Conventional Hydroelectric,WAT,HY,8,1924
15248,Oak Grove,Map,Map,OR,Clackamas,PGE,Electric Utility,2,,25.5,22.0,22.0,Conventional Hydroelectric,WAT,HY,3,1931
1956,Moyie Springs,Map,Map,ID,Boundary,BPAT,Electric Utility,1,,1.0,1.1,1.1,Conventional Hydroelectric,WAT,HY,12,1941
1956,Moyie Springs,Map,Map,ID,Boundary,BPAT,Electric Utility,2,,0.4,0.4,0.4,Conventional Hydroelectric,WAT,HY,12,1921
1956,Moyie Springs,Map,Map,ID,Boundary,BPAT,Electric Utility,3,,1.0,1.1,1.1,Conventional Hydroelectric,WAT,HY,12,1950
1956,Moyie Springs,Map,Map,ID,Boundary,BPAT,Electric Utility,4,,1.5,1.7,1.7,Conventional Hydroelectric,WAT,HY,2,1982
56621,Drop 2 (WA),Map,Map,WA,Yakima,BPAT,Electric Utility,1,,2.5,2.1,2.1,Conventional Hydroelectric,WAT,HY,8,1942
56621,Drop 3 (WA),Map,Map,WA,Yakima,BPAT,Electric Utility,1,,0.8,0.5,0.5,Conventional Hydroelectric,WAT,HY,5,1932
56621,Drop 3 (WA),Map,Map,WA,Yakima,BPAT,Electric Utility,2,,0.8,0.5,0.5,Conventional Hydroelectric,WAT,HY,5,1932
17166,Brunswick,Map,Map,NV,Carson City,NEVP,Electric Utility,1,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,9,1960
17166,Brunswick,Map,Map,NV,Carson City,NEVP,Electric Utility,2,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,9,1960
17166,Brunswick,Map,Map,NV,Carson City,NEVP,Electric Utility,3,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,9,1960
56369,Fleish,Map,Map,NV,Washoe,NEVP,IPP Non-CHP,1,,2.0,2.5,2.2,Conventional Hydroelectric,WAT,HY,1,1914
19728,Valencia,Map,Map,AZ,Santa Cruz,TEPC,Electric Utility,GT1,,18.0,13.5,14.8,Natural Gas Fired Combustion Turbine,NG,GT,8,1989
19728,Valencia,Map,Map,AZ,Santa Cruz,TEPC,Electric Utility,GT2,,18.0,13.5,14.8,Natural Gas Fired Combustion Turbine,NG,GT,8,1989
19728,Valencia,Map,Map,AZ,Santa Cruz,TEPC,Electric Utility,GT3,,18.0,13.5,14.8,Natural Gas Fired Combustion Turbine,NG,GT,8,1989
19728,Valencia,Map,Map,AZ,Santa Cruz,TEPC,Electric Utility,GT4,,54.0,19.8,21.2,Natural Gas Fired Combustion Turbine,NG,GT,6,2006
56146,Rocky Ford,Map,Map,CO,Otero,PSCO,Electric Utility,IC1A,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,2,1964
56146,Rocky Ford,Map,Map,CO,Otero,PSCO,Electric Utility,IC2,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,6,1964
56146,Rocky Ford,Map,Map,CO,Otero,PSCO,Electric Utility,IC3,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,6,1964
56146,Rocky Ford,Map,Map,CO,Otero,PSCO,Electric Utility,IC4,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,6,1964
56146,Rocky Ford,Map,Map,CO,Otero,PSCO,Electric Utility,IC5,,2.0,2.0,2.0,Petroleum Liquids,DFO,IC,6,1964
5416,Keowee,Map,Map,SC,Pickens,DUK,Electric Utility,1,,78.8,76.0,76.0,Conventional Hydroelectric,WAT,HY,4,1971
5416,Keowee,Map,Map,SC,Pickens,DUK,Electric Utility,2,,78.8,76.0,76.0,Conventional Hydroelectric,WAT,HY,4,1971
57222,Kings Beach,Map,Map,CA,Placer,NEVP,Electric Utility,KB1,,2.5,2.0,2.0,Petroleum Liquids,DFO,IC,10,2008
57222,Kings Beach,Map,Map,CA,Placer,NEVP,Electric Utility,KB2,,2.5,2.0,2.0,Petroleum Liquids,DFO,IC,10,2008
57222,Kings Beach,Map,Map,CA,Placer,NEVP,Electric Utility,KB3,,2.5,2.0,2.0,Petroleum Liquids,DFO,IC,10,2008
57222,Kings Beach,Map,Map,CA,Placer,NEVP,Electric Utility,KB4,,2.5,2.0,2.0,Petroleum Liquids,DFO,IC,10,2008
57222,Kings Beach,Map,Map,CA,Placer,NEVP,Electric Utility,KB5,,2.5,2.0,2.0,Petroleum Liquids,DFO,IC,10,2008
57222,Kings Beach,Map,Map,CA,Placer,NEVP,Electric Utility,KB6,,2.5,2.0,2.0,Petroleum Liquids,DFO,IC,10,2008
7601,Vergennes 9,Map,Map,VT,Addison,ISNE,Electric Utility,1,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,1,1912
7601,Vergennes 9,Map,Map,VT,Addison,ISNE,Electric Utility,2,,0.7,0.7,0.7,Conventional Hydroelectric,WAT,HY,1,1912
7601,Vergennes 9,Map,Map,VT,Addison,ISNE,Electric Utility,4,,1.0,1.0,1.0,Conventional Hydroelectric,WAT,HY,1,1943
7601,Waterbury 22,Map,Map,VT,Washington,ISNE,Electric Utility,1,,5.5,5.0,5.0,Conventional Hydroelectric,WAT,HY,6,1953
40444,Lahontan,Map,Map,NV,Churchill,NEVP,IPP Non-CHP,1,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1,1911
40444,Lahontan,Map,Map,NV,Churchill,NEVP,IPP Non-CHP,2,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1,1911
40444,Lahontan,Map,Map,NV,Churchill,NEVP,IPP Non-CHP,3,,0.6,0.6,0.6,Conventional Hydroelectric,WAT,HY,1,1911
64574,Yards Creek Energy,Map,Map,NJ,Warren,PJM,IPP Non-CHP,1,,151.0,138.1,138.1,Hydroelectric Pumped Storage,WAT,PS,11,1965
64574,Yards Creek Energy,Map,Map,NJ,Warren,PJM,IPP Non-CHP,2,,151.0,139.0,139.0,Hydroelectric Pumped Storage,WAT,PS,12,1965
64574,Yards Creek Energy,Map,Map,NJ,Warren,PJM,IPP Non-CHP,3,,151.0,138.3,138.3,Hydroelectric Pumped Storage,WAT,PS,9,1965
13511,Rainbow Falls Auscble,Map,Map,NY,Clinton,NYIS,Electric Utility,1,,1.3,1.3,1.3,Conventional Hydroelectric,WAT,HY,8,1926
13511,Rainbow Falls Auscble,Map,Map,NY,Clinton,NYIS,Electric Utility,2,,1.3,1.3,1.3,Conventional Hydroelectric,WAT,HY,8,1927
5914,E J West,Map,Map,NY,Saratoga,NYIS,IPP Non-CHP,1,,11.0,10.2,11.0,Conventional Hydroelectric,WAT,HY,1,1930
5914,E J West,Map,Map,NY,Saratoga,NYIS,IPP Non-CHP,2,,11.0,10.4,11.1,Conventional Hydroelectric,WAT,HY,1,1930
61122,Searsburg,Map,Map,VT,Bennington,ISNE,IPP Non-CHP,GEN1,,4.0,4.5,4.6,Conventional Hydroelectric,WAT,HY,3,1922
56369,Verdi,Map,Map,NV,Washoe,NEVP,IPP Non-CHP,1,,2.4,2.4,2.4,Conventional Hydroelectric,WAT,HY,1,1911
56369,Washoe,Map,Map,NV,Washoe,NEVP,IPP Non-CHP,1,,1.3,0.9,0.7,Conventional Hydroelectric,WAT,HY,1,1904
56369,Washoe,Map,Map,NV,Washoe,NEVP,IPP Non-CHP,2,,1.3,0.9,0.7,Conventional Hydroelectric,WAT,HY,1,1904
13137,Little Cottonwood,Map,Map,UT,Salt Lake,PACE,Electric Utility,1,,2.4,2.4,2.4,Conventional Hydroelectric,WAT,HY,4,1983
13137,Little Cottonwood,Map,Map,UT,Salt Lake,PACE,Electric Utility,2,,2.4,2.4,2.4,Conventional Hydroelectric,WAT,HY,4,1983
57280,Dam No. 4 Hydro Station,Map,Map,WV,Jefferson,PJM,IPP Non-CHP,1,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1,1909
57280,Dam No. 4 Hydro Station,Map,Map,WV,Jefferson,PJM,IPP Non-CHP,2,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1,1909
57280,Dam No. 4 Hydro Station,Map,Map,WV,Jefferson,PJM,IPP Non-CHP,3,,0.9,0.9,0.9,Conventional Hydroelectric,WAT,HY,9,1991
57280,Dam No. 5 Hydro Station,Map,Map,WV,Berkeley,PJM,IPP Non-CHP,1,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1,1919
57280,Dam No. 5 Hydro Station,Map,Map,WV,Berkeley,PJM,IPP Non-CHP,2,,0.5,0.5,0.5,Conventional Hydroelectric,WAT,HY,1,1919
57280,Millville Hydro Station,Map,Map,WV,Jefferson,PJM,IPP Non-CHP,1,,0.8,0.6,0.8,Conventional Hydroelectric,WAT,HY,1,1913
57280,Millville Hydro Station,Map,Map,WV,Jefferson,PJM,IPP Non-CHP,2,,1.0,0.8,1.0,Conventional Hydroelectric,WAT,HY,12,1939
57280,Millville Hydro Station,Map,Map,WV,Jefferson,PJM,IPP Non-CHP,3,,1.0,1.0,1.2,Conventional Hydroelectric,WAT,HY,12,1938
19400,Foster,Map,Map,OR,Linn,BPAT,Electric Utility,1,,10.0,10.0,10.0,Conventional Hydroelectric,WAT,HY,9,1968
19400,Foster,Map,Map,OR,Linn,BPAT,Electric Utility,2,,10.0,10.0,10.0,Conventional Hydroelectric,WAT,HY,10,1968
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,10,,7.0,7.0,7.0,Petroleum Liquids,DFO,IC,4,1993
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,17,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2015
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,18,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2015
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,19,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2015
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,20,,1.8,1.8,1.8,Petroleum Liquids,DFO,IC,6,2015
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,7,,3.5,3.5,3.5,Natural Gas Internal Combustion Engine,NG,IC,8,1958
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,8,,3.7,3.7,3.7,Natural Gas Internal Combustion Engine,NG,IC,8,1967
20214,Waverly Municipal Electric North Plant,Map,Map,IA,Bremer,MISO,Electric Utility,9,,3.7,3.7,3.7,Natural Gas Internal Combustion Engine,NG,IC,8,1967
12119,McGrath,Map,Map,AK,Yukon Koyukuk,,Electric Utility,11,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,4,2021
12119,McGrath,Map,Map,AK,Yukon Koyukuk,,Electric Utility,12,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,4,2021
12119,McGrath,Map,Map,AK,Yukon Koyukuk,,Electric Utility,13,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,4,2021
12119,McGrath,Map,Map,AK,Yukon Koyukuk,,Electric Utility,14,,0.4,0.4,0.4,Petroleum Liquids,DFO,IC,4,2021
298,D G Hunter,Map,Map,LA,Rapides,MISO,Electric Utility,10,,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,NG,IC,3,2016
298,D G Hunter,Map,Map,LA,Rapides,MISO,Electric Utility,11,,9.3,8.6,8.6,Natural Gas Internal Combustion Engine,NG,IC,3,2016
