LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
KOR,LTINT,TOT,PC_PA,M,2011-01,4.69,
KOR,LTINT,TOT,PC_PA,M,2011-02,4.76,
KOR,LTINT,TOT,PC_PA,M,2011-03,4.51,
KOR,LTINT,TOT,PC_PA,M,2011-04,4.48,
KOR,LTINT,TOT,PC_PA,M,2011-05,4.34,
KOR,LTINT,TOT,PC_PA,M,2011-06,4.24,
KOR,LTINT,TOT,PC_PA,M,2011-07,4.23,
KOR,LTINT,TOT,PC_PA,M,2011-08,3.96,
KOR,LTINT,TOT,PC_PA,M,2011-09,3.75,
KOR,LTINT,TOT,PC_PA,M,2011-10,3.86,
KOR,LTINT,TOT,PC_PA,M,2011-11,3.8,
KOR,LTINT,TOT,PC_PA,M,2011-12,3.81,
KOR,LTINT,TOT,PC_PA,M,2012-01,3.8,
KOR,LTINT,TOT,PC_PA,M,2012-02,3.81,
KOR,LTINT,TOT,PC_PA,M,2012-03,3.95,
KOR,LTINT,TOT,PC_PA,M,2012-04,3.9,
KOR,LTINT,TOT,PC_PA,M,2012-05,3.75,
KOR,LTINT,TOT,PC_PA,M,2012-06,3.63,
KOR,LTINT,TOT,PC_PA,M,2012-07,3.3,
KOR,LTINT,TOT,PC_PA,M,2012-08,3.09,
KOR,LTINT,TOT,PC_PA,M,2012-09,3.05,
KOR,LTINT,TOT,PC_PA,M,2012-10,2.97,
KOR,LTINT,TOT,PC_PA,M,2012-11,2.99,
KOR,LTINT,TOT,PC_PA,M,2012-12,3.13,
KOR,LTINT,TOT,PC_PA,M,2013-01,3.05,
KOR,LTINT,TOT,PC_PA,M,2013-02,3.04,
KOR,LTINT,TOT,PC_PA,M,2013-03,2.91,
KOR,LTINT,TOT,PC_PA,M,2013-04,2.84,
KOR,LTINT,TOT,PC_PA,M,2013-05,2.9,
KOR,LTINT,TOT,PC_PA,M,2013-06,3.31,
KOR,LTINT,TOT,PC_PA,M,2013-07,3.47,
KOR,LTINT,TOT,PC_PA,M,2013-08,3.61,
KOR,LTINT,TOT,PC_PA,M,2013-09,3.53,
KOR,LTINT,TOT,PC_PA,M,2013-10,3.44,
KOR,LTINT,TOT,PC_PA,M,2013-11,3.584,
KOR,LTINT,TOT,PC_PA,M,2013-12,3.653,
KOR,LTINT,TOT,PC_PA,M,2014-01,3.647,
KOR,LTINT,TOT,PC_PA,M,2014-02,3.522,
KOR,LTINT,TOT,PC_PA,M,2014-03,3.543,
KOR,LTINT,TOT,PC_PA,M,2014-04,3.54,
KOR,LTINT,TOT,PC_PA,M,2014-05,3.402,
KOR,LTINT,TOT,PC_PA,M,2014-06,3.286,
KOR,LTINT,TOT,PC_PA,M,2014-07,3.056,
KOR,LTINT,TOT,PC_PA,M,2014-08,3.086,
KOR,LTINT,TOT,PC_PA,M,2014-09,3.012,
KOR,LTINT,TOT,PC_PA,M,2014-10,2.769,
KOR,LTINT,TOT,PC_PA,M,2014-11,2.692,
KOR,LTINT,TOT,PC_PA,M,2014-12,2.681,
KOR,LTINT,TOT,PC_PA,M,2015-01,2.415,
KOR,LTINT,TOT,PC_PA,M,2015-02,2.346,
KOR,LTINT,TOT,PC_PA,M,2015-03,2.276,
KOR,LTINT,TOT,PC_PA,M,2015-04,2.177,
KOR,LTINT,TOT,PC_PA,M,2015-05,2.49,
KOR,LTINT,TOT,PC_PA,M,2015-06,2.468,
KOR,LTINT,TOT,PC_PA,M,2015-07,2.45,
KOR,LTINT,TOT,PC_PA,M,2015-08,2.308,
KOR,LTINT,TOT,PC_PA,M,2015-09,2.216,
KOR,LTINT,TOT,PC_PA,M,2015-10,2.088,
KOR,LTINT,TOT,PC_PA,M,2015-11,2.254,
KOR,LTINT,TOT,PC_PA,M,2015-12,2.181,
KOR,LTINT,TOT,PC_PA,M,2016-01,2.025,
KOR,LTINT,TOT,PC_PA,M,2016-02,1.826,
KOR,LTINT,TOT,PC_PA,M,2016-03,1.854,
KOR,LTINT,TOT,PC_PA,M,2016-04,1.81,
KOR,LTINT,TOT,PC_PA,M,2016-05,1.787,
KOR,LTINT,TOT,PC_PA,M,2016-06,1.617,
KOR,LTINT,TOT,PC_PA,M,2016-07,1.401,
KOR,LTINT,TOT,PC_PA,M,2016-08,1.417,
KOR,LTINT,TOT,PC_PA,M,2016-09,1.512,
KOR,LTINT,TOT,PC_PA,M,2016-10,1.596,
KOR,LTINT,TOT,PC_PA,M,2016-11,1.965,
KOR,LTINT,TOT,PC_PA,M,2016-12,2.159,
KOR,LTINT,TOT,PC_PA,M,2017-01,2.111,
KOR,LTINT,TOT,PC_PA,M,2017-02,2.163,
KOR,LTINT,TOT,PC_PA,M,2017-03,2.221,
KOR,LTINT,TOT,PC_PA,M,2017-04,2.182,
KOR,LTINT,TOT,PC_PA,M,2017-05,2.257,
KOR,LTINT,TOT,PC_PA,M,2017-06,2.165,
KOR,LTINT,TOT,PC_PA,M,2017-07,2.252,
KOR,LTINT,TOT,PC_PA,M,2017-08,2.287,
KOR,LTINT,TOT,PC_PA,M,2017-09,2.286,
KOR,LTINT,TOT,PC_PA,M,2017-10,2.455,
KOR,LTINT,TOT,PC_PA,M,2017-11,2.54,
KOR,LTINT,TOT,PC_PA,M,2017-12,2.472,
KOR,LTINT,TOT,PC_PA,M,2018-01,2.626,
KOR,LTINT,TOT,PC_PA,M,2018-02,2.77,
KOR,LTINT,TOT,PC_PA,M,2018-03,2.708,
KOR,LTINT,TOT,PC_PA,M,2018-04,2.655,
KOR,LTINT,TOT,PC_PA,M,2018-05,2.757,
KOR,LTINT,TOT,PC_PA,M,2018-06,2.656,
KOR,LTINT,TOT,PC_PA,M,2018-07,2.549,
KOR,LTINT,TOT,PC_PA,M,2018-08,2.458,
KOR,LTINT,TOT,PC_PA,M,2018-09,2.315,
KOR,LTINT,TOT,PC_PA,M,2018-10,2.338,
KOR,LTINT,TOT,PC_PA,M,2018-11,2.209,
KOR,LTINT,TOT,PC_PA,M,2018-12,1.992,
KOR,LTINT,TOT,PC_PA,M,2019-01,1.991,
KOR,LTINT,TOT,PC_PA,M,2019-02,1.988,
KOR,LTINT,TOT,PC_PA,M,2019-03,1.953,
KOR,LTINT,TOT,PC_PA,M,2019-04,1.889,
KOR,LTINT,TOT,PC_PA,M,2019-05,1.828,
KOR,LTINT,TOT,PC_PA,M,2019-06,1.618,
KOR,LTINT,TOT,PC_PA,M,2019-07,1.506,
KOR,LTINT,TOT,PC_PA,M,2019-08,1.254,
KOR,LTINT,TOT,PC_PA,M,2019-09,1.42,
KOR,LTINT,TOT,PC_PA,M,2019-10,1.577,
KOR,LTINT,TOT,PC_PA,M,2019-11,1.75,
KOR,LTINT,TOT,PC_PA,M,2019-12,1.653,
KOR,LTINT,TOT,PC_PA,M,2020-01,1.656,
KOR,LTINT,TOT,PC_PA,M,2020-02,1.54,
KOR,LTINT,TOT,PC_PA,M,2020-03,1.485,
KOR,LTINT,TOT,PC_PA,M,2020-04,1.504,
KOR,LTINT,TOT,PC_PA,M,2020-05,1.394,
KOR,LTINT,TOT,PC_PA,M,2020-06,1.392,
KOR,LTINT,TOT,PC_PA,M,2020-07,1.36,
KOR,LTINT,TOT,PC_PA,M,2020-08,1.373,
KOR,LTINT,TOT,PC_PA,M,2020-09,1.5,
KOR,LTINT,TOT,PC_PA,M,2020-10,1.507,
KOR,LTINT,TOT,PC_PA,M,2020-11,1.61,
KOR,LTINT,TOT,PC_PA,M,2020-12,1.675,
KOR,LTINT,TOT,PC_PA,M,2021-01,1.731,
KOR,LTINT,TOT,PC_PA,M,2021-02,1.845,
KOR,LTINT,TOT,PC_PA,M,2021-03,2.04,
KOR,LTINT,TOT,PC_PA,M,2021-04,2.041,
KOR,LTINT,TOT,PC_PA,M,2021-05,2.131,
KOR,LTINT,TOT,PC_PA,M,2021-06,2.103,
KOR,LTINT,TOT,PC_PA,M,2021-07,1.976,
NOR,LTINT,TOT,PC_PA,M,2000-01,6.36,
NOR,LTINT,TOT,PC_PA,M,2000-02,6.33,
NOR,LTINT,TOT,PC_PA,M,2000-03,6.14,
NOR,LTINT,TOT,PC_PA,M,2000-04,6.09,
NOR,LTINT,TOT,PC_PA,M,2000-05,6.25,
NOR,LTINT,TOT,PC_PA,M,2000-06,6.09,
NOR,LTINT,TOT,PC_PA,M,2000-07,6.22,
NOR,LTINT,TOT,PC_PA,M,2000-08,6.18,
NOR,LTINT,TOT,PC_PA,M,2000-09,6.34,
NOR,LTINT,TOT,PC_PA,M,2000-10,6.37,
NOR,LTINT,TOT,PC_PA,M,2000-11,6.24,
NOR,LTINT,TOT,PC_PA,M,2000-12,6.01,
NOR,LTINT,TOT,PC_PA,M,2001-01,5.95,
NOR,LTINT,TOT,PC_PA,M,2001-02,5.96,
NOR,LTINT,TOT,PC_PA,M,2001-03,6.01,
NOR,LTINT,TOT,PC_PA,M,2001-04,6.22,
NOR,LTINT,TOT,PC_PA,M,2001-05,6.48,
NOR,LTINT,TOT,PC_PA,M,2001-06,6.59,
NOR,LTINT,TOT,PC_PA,M,2001-07,6.65,
NOR,LTINT,TOT,PC_PA,M,2001-08,6.45,
NOR,LTINT,TOT,PC_PA,M,2001-09,6.4,
NOR,LTINT,TOT,PC_PA,M,2001-10,6.1,
NOR,LTINT,TOT,PC_PA,M,2001-11,5.86,
NOR,LTINT,TOT,PC_PA,M,2001-12,6.17,
NOR,LTINT,TOT,PC_PA,M,2002-01,6.23,
NOR,LTINT,TOT,PC_PA,M,2002-02,6.35,
NOR,LTINT,TOT,PC_PA,M,2002-03,6.63,
NOR,LTINT,TOT,PC_PA,M,2002-04,6.71,
NOR,LTINT,TOT,PC_PA,M,2002-05,6.77,
NOR,LTINT,TOT,PC_PA,M,2002-06,6.78,
NOR,LTINT,TOT,PC_PA,M,2002-07,6.56,
NOR,LTINT,TOT,PC_PA,M,2002-08,6.31,
NOR,LTINT,TOT,PC_PA,M,2002-09,6.06,
NOR,LTINT,TOT,PC_PA,M,2002-10,6.16,
NOR,LTINT,TOT,PC_PA,M,2002-11,6.12,
NOR,LTINT,TOT,PC_PA,M,2002-12,5.93,
NOR,LTINT,TOT,PC_PA,M,2003-01,5.68,
NOR,LTINT,TOT,PC_PA,M,2003-02,5.32,
NOR,LTINT,TOT,PC_PA,M,2003-03,5.25,
NOR,LTINT,TOT,PC_PA,M,2003-04,5.31,
NOR,LTINT,TOT,PC_PA,M,2003-05,4.97,
NOR,LTINT,TOT,PC_PA,M,2003-06,4.5,
NOR,LTINT,TOT,PC_PA,M,2003-07,4.9,
NOR,LTINT,TOT,PC_PA,M,2003-08,5.01,
NOR,LTINT,TOT,PC_PA,M,2003-09,4.91,
NOR,LTINT,TOT,PC_PA,M,2003-10,4.94,
NOR,LTINT,TOT,PC_PA,M,2003-11,4.97,
NOR,LTINT,TOT,PC_PA,M,2003-12,4.78,
NOR,LTINT,TOT,PC_PA,M,2004-01,4.54,
NOR,LTINT,TOT,PC_PA,M,2004-02,4.29,
NOR,LTINT,TOT,PC_PA,M,2004-03,4.12,
NOR,LTINT,TOT,PC_PA,M,2004-04,4.67,
NOR,LTINT,TOT,PC_PA,M,2004-05,4.91,
NOR,LTINT,TOT,PC_PA,M,2004-06,4.72,
NOR,LTINT,TOT,PC_PA,M,2004-07,4.47,
NOR,LTINT,TOT,PC_PA,M,2004-08,4.29,
NOR,LTINT,TOT,PC_PA,M,2004-09,4.23,
NOR,LTINT,TOT,PC_PA,M,2004-10,4.19,
NOR,LTINT,TOT,PC_PA,M,2004-11,4.05,
NOR,LTINT,TOT,PC_PA,M,2004-12,3.94,
NOR,LTINT,TOT,PC_PA,M,2005-01,3.9,
NOR,LTINT,TOT,PC_PA,M,2005-02,3.77,
NOR,LTINT,TOT,PC_PA,M,2005-03,4.02,
NOR,LTINT,TOT,PC_PA,M,2005-04,3.87,
NOR,LTINT,TOT,PC_PA,M,2005-05,3.7,
NOR,LTINT,TOT,PC_PA,M,2005-06,3.55,
NOR,LTINT,TOT,PC_PA,M,2005-07,3.56,
NOR,LTINT,TOT,PC_PA,M,2005-08,3.62,
NOR,LTINT,TOT,PC_PA,M,2005-09,3.49,
NOR,LTINT,TOT,PC_PA,M,2005-10,3.68,
NOR,LTINT,TOT,PC_PA,M,2005-11,3.96,
NOR,LTINT,TOT,PC_PA,M,2005-12,3.83,
NOR,LTINT,TOT,PC_PA,M,2006-01,3.65,
NOR,LTINT,TOT,PC_PA,M,2006-02,3.72,
NOR,LTINT,TOT,PC_PA,M,2006-03,3.84,
NOR,LTINT,TOT,PC_PA,M,2006-04,4.07,
NOR,LTINT,TOT,PC_PA,M,2006-05,4.17,
NOR,LTINT,TOT,PC_PA,M,2006-06,4.26,
NOR,LTINT,TOT,PC_PA,M,2006-07,4.31,
NOR,LTINT,TOT,PC_PA,M,2006-08,4.2,
NOR,LTINT,TOT,PC_PA,M,2006-09,4.12,
NOR,LTINT,TOT,PC_PA,M,2006-10,4.18,
NOR,LTINT,TOT,PC_PA,M,2006-11,4.16,
NOR,LTINT,TOT,PC_PA,M,2006-12,4.24,
NOR,LTINT,TOT,PC_PA,M,2007-01,4.39,
NOR,LTINT,TOT,PC_PA,M,2007-02,4.52,
NOR,LTINT,TOT,PC_PA,M,2007-03,4.45,
NOR,LTINT,TOT,PC_PA,M,2007-04,4.71,
NOR,LTINT,TOT,PC_PA,M,2007-05,4.88,
NOR,LTINT,TOT,PC_PA,M,2007-06,5.19,
NOR,LTINT,TOT,PC_PA,M,2007-07,5.1,
NOR,LTINT,TOT,PC_PA,M,2007-08,4.91,
NOR,LTINT,TOT,PC_PA,M,2007-09,4.81,
NOR,LTINT,TOT,PC_PA,M,2007-10,4.91,
NOR,LTINT,TOT,PC_PA,M,2007-11,4.76,
NOR,LTINT,TOT,PC_PA,M,2007-12,4.66,
NOR,LTINT,TOT,PC_PA,M,2008-01,4.52,
NOR,LTINT,TOT,PC_PA,M,2008-02,4.39,
NOR,LTINT,TOT,PC_PA,M,2008-03,4.28,
NOR,LTINT,TOT,PC_PA,M,2008-04,4.5,
NOR,LTINT,TOT,PC_PA,M,2008-05,4.63,
NOR,LTINT,TOT,PC_PA,M,2008-06,4.94,
NOR,LTINT,TOT,PC_PA,M,2008-07,4.94,
NOR,LTINT,TOT,PC_PA,M,2008-08,4.69,
NOR,LTINT,TOT,PC_PA,M,2008-09,4.49,
NOR,LTINT,TOT,PC_PA,M,2008-10,4.17,
NOR,LTINT,TOT,PC_PA,M,2008-11,4.18,
NOR,LTINT,TOT,PC_PA,M,2008-12,3.77,
NOR,LTINT,TOT,PC_PA,M,2009-01,3.69,
NOR,LTINT,TOT,PC_PA,M,2009-02,3.75,
NOR,LTINT,TOT,PC_PA,M,2009-03,3.81,
NOR,LTINT,TOT,PC_PA,M,2009-04,3.9,
NOR,LTINT,TOT,PC_PA,M,2009-05,4.12,
NOR,LTINT,TOT,PC_PA,M,2009-06,4.23,
NOR,LTINT,TOT,PC_PA,M,2009-07,4.05,
NOR,LTINT,TOT,PC_PA,M,2009-08,4.17,
NOR,LTINT,TOT,PC_PA,M,2009-09,4.17,
NOR,LTINT,TOT,PC_PA,M,2009-10,4.07,
NOR,LTINT,TOT,PC_PA,M,2009-11,4.04,
NOR,LTINT,TOT,PC_PA,M,2009-12,3.98,
NOR,LTINT,TOT,PC_PA,M,2010-01,4.08,
NOR,LTINT,TOT,PC_PA,M,2010-02,3.87,
NOR,LTINT,TOT,PC_PA,M,2010-03,3.85,
NOR,LTINT,TOT,PC_PA,M,2010-04,3.84,
NOR,LTINT,TOT,PC_PA,M,2010-05,3.46,
NOR,LTINT,TOT,PC_PA,M,2010-06,3.36,
NOR,LTINT,TOT,PC_PA,M,2010-07,3.33,
NOR,LTINT,TOT,PC_PA,M,2010-08,3.12,
NOR,LTINT,TOT,PC_PA,M,2010-09,3.3,
NOR,LTINT,TOT,PC_PA,M,2010-10,3.24,
NOR,LTINT,TOT,PC_PA,M,2010-11,3.28,
NOR,LTINT,TOT,PC_PA,M,2010-12,3.61,
NOR,LTINT,TOT,PC_PA,M,2011-01,3.75,
NOR,LTINT,TOT,PC_PA,M,2011-02,3.81,
NOR,LTINT,TOT,PC_PA,M,2011-03,3.77,
NOR,LTINT,TOT,PC_PA,M,2011-04,3.79,
NOR,LTINT,TOT,PC_PA,M,2011-05,3.48,
NOR,LTINT,TOT,PC_PA,M,2011-06,3.36,
NOR,LTINT,TOT,PC_PA,M,2011-07,3.24,
NOR,LTINT,TOT,PC_PA,M,2011-08,2.6,
NOR,LTINT,TOT,PC_PA,M,2011-09,2.36,
NOR,LTINT,TOT,PC_PA,M,2011-10,2.59,
NOR,LTINT,TOT,PC_PA,M,2011-11,2.49,
NOR,LTINT,TOT,PC_PA,M,2011-12,2.38,
NOR,LTINT,TOT,PC_PA,M,2012-01,2.22,
NOR,LTINT,TOT,PC_PA,M,2012-02,2.4,
NOR,LTINT,TOT,PC_PA,M,2012-03,2.48,
NOR,LTINT,TOT,PC_PA,M,2012-04,2.34,
NOR,LTINT,TOT,PC_PA,M,2012-05,2.05,
NOR,LTINT,TOT,PC_PA,M,2012-06,1.94,
NOR,LTINT,TOT,PC_PA,M,2012-07,1.73,
NOR,LTINT,TOT,PC_PA,M,2012-08,1.92,
NOR,LTINT,TOT,PC_PA,M,2012-09,2.07,
NOR,LTINT,TOT,PC_PA,M,2012-10,1.98,
NOR,LTINT,TOT,PC_PA,M,2012-11,2.01,
NOR,LTINT,TOT,PC_PA,M,2012-12,2.08,
NOR,LTINT,TOT,PC_PA,M,2013-01,2.31,
NOR,LTINT,TOT,PC_PA,M,2013-02,2.49,
NOR,LTINT,TOT,PC_PA,M,2013-03,2.24,
NOR,LTINT,TOT,PC_PA,M,2013-04,2.07,
NOR,LTINT,TOT,PC_PA,M,2013-05,2.1,
NOR,LTINT,TOT,PC_PA,M,2013-06,2.4,
NOR,LTINT,TOT,PC_PA,M,2013-07,2.61,
NOR,LTINT,TOT,PC_PA,M,2013-08,2.84,
NOR,LTINT,TOT,PC_PA,M,2013-09,3.12,
NOR,LTINT,TOT,PC_PA,M,2013-10,2.95,
NOR,LTINT,TOT,PC_PA,M,2013-11,2.86,
NOR,LTINT,TOT,PC_PA,M,2013-12,2.94,
NOR,LTINT,TOT,PC_PA,M,2014-01,2.95,
NOR,LTINT,TOT,PC_PA,M,2014-02,2.85,
NOR,LTINT,TOT,PC_PA,M,2014-03,2.94,
NOR,LTINT,TOT,PC_PA,M,2014-04,2.88,
NOR,LTINT,TOT,PC_PA,M,2014-05,2.73,
NOR,LTINT,TOT,PC_PA,M,2014-06,2.61,
NOR,LTINT,TOT,PC_PA,M,2014-07,2.43,
NOR,LTINT,TOT,PC_PA,M,2014-08,2.36,
NOR,LTINT,TOT,PC_PA,M,2014-09,2.4,
NOR,LTINT,TOT,PC_PA,M,2014-10,2.21,
NOR,LTINT,TOT,PC_PA,M,2014-11,2.05,
NOR,LTINT,TOT,PC_PA,M,2014-12,1.77,
NOR,LTINT,TOT,PC_PA,M,2015-01,1.45,
NOR,LTINT,TOT,PC_PA,M,2015-02,1.39,
NOR,LTINT,TOT,PC_PA,M,2015-03,1.54,
NOR,LTINT,TOT,PC_PA,M,2015-04,1.44,
NOR,LTINT,TOT,PC_PA,M,2015-05,1.65,
NOR,LTINT,TOT,PC_PA,M,2015-06,1.77,
NOR,LTINT,TOT,PC_PA,M,2015-07,1.7,
NOR,LTINT,TOT,PC_PA,M,2015-08,1.49,
NOR,LTINT,TOT,PC_PA,M,2015-09,1.6,
NOR,LTINT,TOT,PC_PA,M,2015-10,1.57,
NOR,LTINT,TOT,PC_PA,M,2015-11,1.63,
NOR,LTINT,TOT,PC_PA,M,2015-12,1.55,
NOR,LTINT,TOT,PC_PA,M,2016-01,1.45,
NOR,LTINT,TOT,PC_PA,M,2016-02,1.39,
NOR,LTINT,TOT,PC_PA,M,2016-03,1.33,
NOR,LTINT,TOT,PC_PA,M,2016-04,1.3,
NOR,LTINT,TOT,PC_PA,M,2016-05,1.4,
NOR,LTINT,TOT,PC_PA,M,2016-06,1.17,
NOR,LTINT,TOT,PC_PA,M,2016-07,0.96,
NOR,LTINT,TOT,PC_PA,M,2016-08,1.07,
NOR,LTINT,TOT,PC_PA,M,2016-09,1.23,
NOR,LTINT,TOT,PC_PA,M,2016-10,1.34,
NOR,LTINT,TOT,PC_PA,M,2016-11,1.58,
NOR,LTINT,TOT,PC_PA,M,2016-12,1.76,
NOR,LTINT,TOT,PC_PA,M,2017-01,1.69,
NOR,LTINT,TOT,PC_PA,M,2017-02,1.74,
NOR,LTINT,TOT,PC_PA,M,2017-03,1.77,
NOR,LTINT,TOT,PC_PA,M,2017-04,1.61,
NOR,LTINT,TOT,PC_PA,M,2017-05,1.59,
NOR,LTINT,TOT,PC_PA,M,2017-06,1.53,
NOR,LTINT,TOT,PC_PA,M,2017-07,1.69,
NOR,LTINT,TOT,PC_PA,M,2017-08,1.62,
NOR,LTINT,TOT,PC_PA,M,2017-09,1.59,
NOR,LTINT,TOT,PC_PA,M,2017-10,1.66,
NOR,LTINT,TOT,PC_PA,M,2017-11,1.59,
NOR,LTINT,TOT,PC_PA,M,2017-12,1.57,
NOR,LTINT,TOT,PC_PA,M,2018-01,1.74,
NOR,LTINT,TOT,PC_PA,M,2018-02,1.98,
NOR,LTINT,TOT,PC_PA,M,2018-03,1.99,
NOR,LTINT,TOT,PC_PA,M,2018-04,1.93,
NOR,LTINT,TOT,PC_PA,M,2018-05,1.89,
NOR,LTINT,TOT,PC_PA,M,2018-06,1.82,
NOR,LTINT,TOT,PC_PA,M,2018-07,1.76,
NOR,LTINT,TOT,PC_PA,M,2018-08,1.77,
NOR,LTINT,TOT,PC_PA,M,2018-09,1.9,
NOR,LTINT,TOT,PC_PA,M,2018-10,2,
NOR,LTINT,TOT,PC_PA,M,2018-11,1.94,
NOR,LTINT,TOT,PC_PA,M,2018-12,1.83,
NOR,LTINT,TOT,PC_PA,M,2019-01,1.78,
NOR,LTINT,TOT,PC_PA,M,2019-02,1.71,
NOR,LTINT,TOT,PC_PA,M,2019-03,1.66,
NOR,LTINT,TOT,PC_PA,M,2019-04,1.71,
NOR,LTINT,TOT,PC_PA,M,2019-05,1.66,
NOR,LTINT,TOT,PC_PA,M,2019-06,1.43,
NOR,LTINT,TOT,PC_PA,M,2019-07,1.44,
NOR,LTINT,TOT,PC_PA,M,2019-08,1.15,
NOR,LTINT,TOT,PC_PA,M,2019-09,1.21,
NOR,LTINT,TOT,PC_PA,M,2019-10,1.26,
NOR,LTINT,TOT,PC_PA,M,2019-11,1.45,
NOR,LTINT,TOT,PC_PA,M,2019-12,1.47,
NOR,LTINT,TOT,PC_PA,M,2020-01,1.39,
NOR,LTINT,TOT,PC_PA,M,2020-02,1.35,
NOR,LTINT,TOT,PC_PA,M,2020-03,0.93,
NOR,LTINT,TOT,PC_PA,M,2020-04,0.7,
NOR,LTINT,TOT,PC_PA,M,2020-05,0.47,
NOR,LTINT,TOT,PC_PA,M,2020-06,0.65,
NOR,LTINT,TOT,PC_PA,M,2020-07,0.61,
NOR,LTINT,TOT,PC_PA,M,2020-08,0.69,
NOR,LTINT,TOT,PC_PA,M,2020-09,0.65,
NOR,LTINT,TOT,PC_PA,M,2020-10,0.67,
NOR,LTINT,TOT,PC_PA,M,2020-11,0.79,
NOR,LTINT,TOT,PC_PA,M,2020-12,0.91,
NOR,LTINT,TOT,PC_PA,M,2021-01,1.01,
NOR,LTINT,TOT,PC_PA,M,2021-02,1.28,
NOR,LTINT,TOT,PC_PA,M,2021-03,1.46,
NOR,LTINT,TOT,PC_PA,M,2021-04,1.42,
NOR,LTINT,TOT,PC_PA,M,2021-05,1.47,
NOR,LTINT,TOT,PC_PA,M,2021-06,1.47,
NOR,LTINT,TOT,PC_PA,M,2021-07,1.24,
GRC,LTINT,TOT,PC_PA,M,2000-01,6.6,
GRC,LTINT,TOT,PC_PA,M,2000-02,6.5,
GRC,LTINT,TOT,PC_PA,M,2000-03,6.2,
GRC,LTINT,TOT,PC_PA,M,2000-04,6.1,
GRC,LTINT,TOT,PC_PA,M,2000-05,6.2,
GRC,LTINT,TOT,PC_PA,M,2000-06,6.1,
GRC,LTINT,TOT,PC_PA,M,2000-07,6.1,
GRC,LTINT,TOT,PC_PA,M,2000-08,6,
GRC,LTINT,TOT,PC_PA,M,2000-09,6.1,
GRC,LTINT,TOT,PC_PA,M,2000-10,6,
GRC,LTINT,TOT,PC_PA,M,2000-11,5.9,
GRC,LTINT,TOT,PC_PA,M,2000-12,5.5,
GRC,LTINT,TOT,PC_PA,M,2001-01,5.35,
GRC,LTINT,TOT,PC_PA,M,2001-02,5.35,
GRC,LTINT,TOT,PC_PA,M,2001-03,5.28,
GRC,LTINT,TOT,PC_PA,M,2001-04,5.39,
GRC,LTINT,TOT,PC_PA,M,2001-05,5.54,
GRC,LTINT,TOT,PC_PA,M,2001-06,5.48,
GRC,LTINT,TOT,PC_PA,M,2001-07,5.52,
GRC,LTINT,TOT,PC_PA,M,2001-08,5.33,
GRC,LTINT,TOT,PC_PA,M,2001-09,5.31,
GRC,LTINT,TOT,PC_PA,M,2001-10,5.07,
GRC,LTINT,TOT,PC_PA,M,2001-11,4.9,
GRC,LTINT,TOT,PC_PA,M,2001-12,5.13,
GRC,LTINT,TOT,PC_PA,M,2002-01,5.24,
GRC,LTINT,TOT,PC_PA,M,2002-02,5.31,
GRC,LTINT,TOT,PC_PA,M,2002-03,5.51,
GRC,LTINT,TOT,PC_PA,M,2002-04,5.51,
GRC,LTINT,TOT,PC_PA,M,2002-05,5.52,
GRC,LTINT,TOT,PC_PA,M,2002-06,5.36,
GRC,LTINT,TOT,PC_PA,M,2002-07,5.21,
GRC,LTINT,TOT,PC_PA,M,2002-08,4.95,
GRC,LTINT,TOT,PC_PA,M,2002-09,4.73,
GRC,LTINT,TOT,PC_PA,M,2002-10,4.79,
GRC,LTINT,TOT,PC_PA,M,2002-11,4.76,
GRC,LTINT,TOT,PC_PA,M,2002-12,4.58,
GRC,LTINT,TOT,PC_PA,M,2003-01,4.43,
GRC,LTINT,TOT,PC_PA,M,2003-02,4.24,
GRC,LTINT,TOT,PC_PA,M,2003-03,4.26,
GRC,LTINT,TOT,PC_PA,M,2003-04,4.38,
GRC,LTINT,TOT,PC_PA,M,2003-05,4.02,
GRC,LTINT,TOT,PC_PA,M,2003-06,3.81,
GRC,LTINT,TOT,PC_PA,M,2003-07,4.12,
GRC,LTINT,TOT,PC_PA,M,2003-08,4.29,
GRC,LTINT,TOT,PC_PA,M,2003-09,4.32,
GRC,LTINT,TOT,PC_PA,M,2003-10,4.38,
GRC,LTINT,TOT,PC_PA,M,2003-11,4.51,
GRC,LTINT,TOT,PC_PA,M,2003-12,4.45,
GRC,LTINT,TOT,PC_PA,M,2004-01,4.37,
GRC,LTINT,TOT,PC_PA,M,2004-02,4.35,
GRC,LTINT,TOT,PC_PA,M,2004-03,4.17,
GRC,LTINT,TOT,PC_PA,M,2004-04,4.35,
GRC,LTINT,TOT,PC_PA,M,2004-05,4.49,
GRC,LTINT,TOT,PC_PA,M,2004-06,4.55,
GRC,LTINT,TOT,PC_PA,M,2004-07,4.44,
GRC,LTINT,TOT,PC_PA,M,2004-08,4.28,
GRC,LTINT,TOT,PC_PA,M,2004-09,4.22,
GRC,LTINT,TOT,PC_PA,M,2004-10,4.11,
GRC,LTINT,TOT,PC_PA,M,2004-11,3.97,
GRC,LTINT,TOT,PC_PA,M,2004-12,3.77,
GRC,LTINT,TOT,PC_PA,M,2005-01,3.69,
GRC,LTINT,TOT,PC_PA,M,2005-02,3.69,
GRC,LTINT,TOT,PC_PA,M,2005-03,3.92,
GRC,LTINT,TOT,PC_PA,M,2005-04,3.76,
