naics4,year,sd,d7525,d9010,d9990,d1001,sd*,d7525*,d9010*,d9990*,d1001*
3259,2010,0.7751,0.8509,2.123,0.6282,0.8735,0.6951,0.9275,1.919,0.5365,0.4867
3259,2011,0.7968,0.9257,2,0.8612,1.234,0.7326,0.9568,1.762,0.9205,1.301
3259,2012,0.8004,0.8255,2.079,0.6817,1.127,0.7351,0.9291,1.883,0.6566,1.17
3259,2013,0.7957,0.9446,2.071,0.8177,0.8844,0.7572,0.9567,1.933,0.7389,0.8914
3259,2014,0.7952,1.093,2.209,0.6565,0.5049,0.6876,0.9066,1.851,0.7006,0.4408
3259,2015,0.9043,1.115,2.675,0.6303,0.4817,0.7172,0.8728,1.912,0.8108,0.5217
3259,2016,0.7486,0.8612,2.006,0.7376,0.6093,0.696,0.8234,1.93,0.8314,0.4551
3259,2017,0.7976,1.05,2.042,1.008,0.7116,0.7048,0.9947,1.826,0.8402,0.6091
3259,2018,0.794,1.004,2.095,0.7964,0.5902,0.7044,0.9501,1.865,0.8038,0.5774
3259,2019,0.7827,1.005,2.071,0.8717,0.5984,0.6815,0.8443,1.768,0.9179,0.5357
3259,2020,0.7899,0.9109,2.114,0.8404,0.6752,0.7042,0.926,1.85,0.8841,0.5879
3261,1987,0.5803,0.8301,1.532,0.6424,0.2782,0.5253,0.7645,1.36,0.6358,0.3636
3261,1988,0.5797,0.8008,1.538,0.6078,0.3433,0.5336,0.7468,1.415,0.5756,0.3535
3261,1989,0.5848,0.7751,1.545,0.7114,0.4531,0.5379,0.7437,1.392,0.5737,0.4771
3261,1990,0.5599,0.7485,1.441,0.7051,0.4298,0.5299,0.7413,1.385,0.5994,0.4101
3261,1991,0.5744,0.7963,1.488,0.6044,0.4254,0.5318,0.7163,1.39,0.5856,0.4755
3261,1992,0.5653,0.7906,1.465,0.6247,0.4162,0.5325,0.7399,1.395,0.5488,0.4596
3261,1993,0.5258,0.6899,1.386,0.6486,0.4238,0.5211,0.7193,1.36,0.5533,0.4558
3261,1994,0.5122,0.6429,1.353,0.6686,0.3337,0.5198,0.7303,1.357,0.5747,0.3979
3261,1995,0.5329,0.688,1.367,0.6528,0.4493,0.531,0.7361,1.36,0.5936,0.4668
3261,1996,0.597,0.7508,1.564,0.7359,0.5069,0.5663,0.7661,1.474,0.5697,0.5314
3261,1997,0.6066,0.7731,1.553,0.7121,0.557,0.5586,0.7607,1.456,0.5534,0.5517
3261,1998,0.6048,0.8267,1.562,0.6998,0.4806,0.5542,0.7531,1.464,0.614,0.4785
3261,1999,0.658,0.8425,1.729,0.7368,0.5242,0.5672,0.7387,1.45,0.6795,0.5579
3261,2000,0.6291,0.8255,1.633,0.7601,0.3869,0.5708,0.7353,1.448,0.6687,0.5901
3261,2001,0.6349,0.8455,1.632,0.8161,0.5207,0.5729,0.756,1.484,0.6497,0.5614
3261,2002,0.6077,0.8238,1.561,0.758,0.4409,0.5554,0.7578,1.421,0.597,0.4649
3261,2003,0.6082,0.7691,1.572,0.7047,0.4977,0.5515,0.7208,1.402,0.6038,0.5752
3261,2004,0.5984,0.8242,1.535,0.6985,0.4971,0.534,0.7144,1.367,0.6283,0.4747
3261,2005,0.6041,0.8164,1.563,0.5855,0.4774,0.5473,0.7182,1.407,0.6867,0.4898
3261,2006,0.6,0.8129,1.579,0.6284,0.4931,0.5492,0.75,1.427,0.6118,0.4492
3261,2007,0.6355,0.8371,1.698,0.627,0.529,0.5697,0.7238,1.46,0.6051,0.6486
3261,2008,0.6356,0.8316,1.678,0.731,0.4795,0.5645,0.7389,1.452,0.6193,0.5669
3261,2009,0.6069,0.7779,1.572,0.6,0.7174,0.5479,0.7259,1.378,0.6929,0.6151
3261,2010,0.6066,0.7873,1.592,0.666,0.5494,0.5415,0.7163,1.407,0.6204,0.5159
3261,2011,0.6186,0.7932,1.654,0.682,0.6039,0.5545,0.739,1.427,0.6399,0.4963
3261,2012,0.6449,0.8255,1.731,0.6588,0.5299,0.5642,0.7299,1.428,0.7176,0.4948
3261,2013,0.6512,0.8801,1.758,0.7719,0.3761,0.5573,0.7238,1.447,0.7271,0.4285
3261,2014,0.6604,0.9723,1.739,0.5269,0.54,0.5629,0.7609,1.451,0.6686,0.4097
3261,2015,0.6652,0.9236,1.76,0.8102,0.3657,0.5486,0.7276,1.405,0.6907,0.4655
3261,2016,0.6534,0.8731,1.696,0.8581,0.475,0.5502,0.7085,1.41,0.7082,0.4186
3261,2017,0.6745,0.9352,1.865,0.5781,0.3658,0.5579,0.7558,1.472,0.6602,0.4176
3261,2018,0.6836,0.9507,1.826,0.7313,0.4712,0.5672,0.7362,1.45,0.7113,0.5304
3261,2019,0.6217,0.7787,1.574,0.7052,0.5386,0.5289,0.6425,1.349,0.7336,0.4542
3261,2020,0.6496,0.8736,1.631,0.8005,0.5029,0.5566,0.7015,1.429,0.763,0.4949
3262,1987,0.5406,0.7453,1.494,0.4736,0.3237,0.4989,0.6874,1.398,0.3538,0.4514
3262,1988,0.5386,0.7304,1.503,0.5075,0.2087,0.4919,0.7365,1.297,0.4393,0.4089
3262,1989,0.6447,0.9177,1.656,0.6415,0.7433,0.4956,0.6867,1.187,0.5278,0.5876
3262,1990,0.615,0.924,1.656,0.4754,0.4185,0.4777,0.6909,1.252,0.4792,0.4741
3262,1991,0.5426,0.7293,1.498,0.5685,0.32,0.4902,0.689,1.304,0.2999,0.4042
3262,1992,0.6044,0.8878,1.597,0.3779,0.3674,0.4842,0.6539,1.244,0.4659,0.4373
3262,1993,0.5418,0.6044,1.446,0.5221,0.3663,0.4717,0.6415,1.248,0.3674,0.4984
3262,1994,0.5054,0.6145,1.293,0.6811,0.3328,0.4647,0.586,1.235,0.3593,0.4593
3262,1995,0.5269,0.6708,1.493,0.429,0.2124,0.4671,0.6895,1.154,0.5025,0.4386
3262,1996,0.5679,0.8303,1.522,0.7065,0.3777,0.4836,0.6403,1.192,0.4702,0.4739
3262,1997,0.4959,0.726,1.292,0.3671,0.5058,0.4968,0.6941,1.271,0.4499,0.5322
3262,1998,0.4635,0.6745,1.224,0.5164,0.3107,0.4986,0.7802,1.251,0.4811,0.451
3262,1999,0.5149,0.6508,1.323,0.6534,0.5116,0.4818,0.6974,1.247,0.4152,0.433
3262,2000,0.5776,0.664,1.492,0.7343,0.6785,0.5275,0.7532,1.345,0.631,0.6166
3262,2001,0.5392,0.6746,1.248,0.9775,0.4879,0.5056,0.6272,1.318,0.7201,0.5738
3262,2002,0.527,0.6673,1.37,0.7891,0.396,0.4762,0.6355,1.136,0.6359,0.4835
3262,2003,0.4896,0.6257,1.233,0.5659,0.5346,0.4822,0.6565,1.244,0.4889,0.4449
3262,2004,0.527,0.639,1.394,0.6822,0.3102,0.486,0.6988,1.235,0.4831,0.3809
3262,2005,0.4693,0.6812,1.224,0.4958,0.3186,0.4433,0.5869,1.131,0.5192,0.4269
3262,2006,0.4877,0.5893,1.235,0.713,0.4211,0.4787,0.6246,1.186,0.5677,0.5038
3262,2007,0.4978,0.617,1.208,0.8062,0.5916,0.4737,0.6227,1.186,0.5484,0.6173
3262,2008,0.4957,0.5431,1.254,0.7396,0.5475,0.482,0.6244,1.206,0.6671,0.5184
3262,2009,0.5287,0.6957,1.31,0.8875,0.7099,0.4948,0.642,1.201,0.4323,0.5433
3262,2010,0.5242,0.59,1.24,0.9312,0.5185,0.4627,0.5707,1.205,0.628,0.3977
3262,2011,0.5622,0.6606,1.506,0.7025,0.4505,0.5031,0.6637,1.31,0.3889,0.5643
3262,2012,0.5968,0.7676,1.526,0.532,0.721,0.546,0.7372,1.47,0.5381,0.4986
3262,2013,0.5853,0.7717,1.387,0.6909,0.6745,0.5062,0.6601,1.35,0.6208,0.5155
3262,2014,0.5305,0.6288,1.31,0.7314,0.6514,0.5037,0.6443,1.324,0.6193,0.5041
3262,2015,0.5216,0.7047,1.303,0.7618,0.393,0.5108,0.6647,1.293,0.7177,0.4028
3262,2016,0.5066,0.7076,1.3,0.7994,0.3949,0.4984,0.6163,1.288,0.7026,0.4292
3262,2017,0.5519,0.7269,1.507,0.6034,0.4173,0.5395,0.6605,1.344,0.8269,0.4889
3262,2018,0.5456,0.7057,1.353,0.9046,0.5224,0.5479,0.6941,1.463,0.6395,0.4948
3262,2019,0.5685,0.6408,1.531,0.4804,0.7096,0.4976,0.6065,1.201,0.631,0.6681
3262,2020,0.5363,0.5958,1.405,0.4686,0.9317,0.5372,0.5604,1.328,0.6477,0.7902
3271,1987,0.6183,0.8741,1.663,0.7753,0.104,0.5039,0.5464,1.376,0.6618,0.3435
3271,1988,0.6717,0.8814,1.784,0.7387,0.3665,0.5415,0.5704,1.397,0.7797,0.4754
3271,1989,0.5781,0.736,1.63,0.5697,0.2149,0.4784,0.5783,1.13,0.8204,0.41
3271,1990,0.594,0.7341,1.568,0.6411,0.3717,0.5029,0.6167,1.159,0.7852,0.5278
3271,1991,0.6411,0.7931,1.637,0.7815,0.4396,0.5425,0.678,1.344,0.7975,0.5682
3271,1992,0.5862,0.8078,1.442,0.8691,0.3375,0.5282,0.786,1.285,0.6899,0.472
