state,year,quarter,pi_nt,pi_t,pi
Illinois,2002,3,3.7809174,0.78864473,2.5590694
Illinois,2002,4,5.0289764,1.4954175,3.7057731
Illinois,2003,1,4.0774856,1.6810026,3.3307228
Illinois,2003,2,3.3605187,0.21406612,2.3217773
Illinois,2003,3,2.1867211,1.2613087,1.9898067
Illinois,2003,4,1.1971829,1.0459192,1.274439
Illinois,2004,1,0.64011824,0.9118253,0.82840043
Illinois,2004,2,1.4472691,1.7286627,1.6337335
Illinois,2004,3,1.777377,1.2074418,1.581996
Illinois,2004,4,2.1605353,2.0026529,2.0642314
Illinois,2005,1,2.6131678,1.5209519,2.2055044
Illinois,2005,2,2.5082917,1.2030473,2.0385151
Illinois,2005,3,3.0026813,1.6847489,2.5674613
Illinois,2005,4,3.7219086,1.3202718,2.966943
Illinois,2006,1,3.6782746,1.8149521,3.1116745
Illinois,2006,2,2.1979973,2.0102019,2.1361198
Illinois,2006,3,1.9346066,2.1820045,1.9943877
Illinois,2006,4,1.6921102,0.95448869,1.3982242
Illinois,2007,1,3.996347,1.0208017,3.1252594
Illinois,2007,2,5.1956534,1.6444569,4.2151194
Illinois,2007,3,4.5171204,1.2729937,3.5901651
Illinois,2007,4,4.8256559,2.8624632,4.3306317
Illinois,2008,1,3.1468072,2.3537424,2.9090796
Illinois,2008,2,3.8466752,2.5148847,3.4770207
Illinois,2008,3,4.9110456,3.6734462,4.6570239
Illinois,2008,4,3.5761135,1.0396235,2.7877359
Illinois,2009,1,1.8546026,-0.20013626,1.1998589
Illinois,2009,2,-0.070934162,-1.0329958,-0.50934178
Illinois,2009,3,-0.33594647,-1.6876346,-0.99435264
Illinois,2009,4,0.6723429,0.52391291,0.49248597
Illinois,2010,1,2.6860509,1.8848057,2.3270197
Illinois,2010,2,4.0165057,1.4836559,3.1899912
Illinois,2010,3,4.5633111,0.36849451,3.326345
Illinois,2010,4,3.3767211,0.96364325,2.6350791
Illinois,2011,1,2.7932019,2.1067219,2.5783842
Illinois,2011,2,2.3486156,3.2812395,2.5157192
Illinois,2011,3,1.8023335,4.3553452,2.3701482
Illinois,2011,4,2.105068,3.7271614,2.3922672
Illinois,2012,1,1.6082374,2.7535839,1.7436049
Illinois,2012,2,2.0097833,1.5935527,1.6754014
Illinois,2012,3,1.9016353,0.47692946,1.2997476
Illinois,2012,4,2.7775209,0.16576514,1.8751253
Illinois,2013,1,3.2788432,-0.062298764,2.1724114
Illinois,2013,2,2.3795037,-0.16547741,1.5536505
Illinois,2013,3,1.7955081,0.25636813,1.282662
Illinois,2013,4,0.74427831,0.071561813,0.43133521
Illinois,2014,1,0.71438271,0.48864323,0.56695223
Illinois,2014,2,2.6847296,0.41091704,1.9880614
Illinois,2014,3,3.4740369,0.17606409,2.4691498
Illinois,2014,4,3.1594856,-0.26712072,2.0527749
Illinois,2015,1,3.2123661,-2.1646016,1.4420494
Illinois,2015,2,1.48366,-1.6182809,0.32671753
Illinois,2015,3,0.22380143,-1.6020792,-0.57585633
Illinois,2015,4,1.1965666,-1.8597565,0.08688131
Illinois,2016,1,1.7504326,-1.8545654,0.51902151
Illinois,2016,2,1.8697995,-1.8223583,0.67809045
Illinois,2016,3,1.72952,-2.5921478,0.38366729
Illinois,2016,4,2.5254474,-1.6092581,1.3353459
Illinois,2017,1,1.9061683,-0.43361416,1.2855699
Illinois,2017,2,1.6869836,-1.097043,0.92528951
Illinois,2017,3,1.4079143,0.015080248,1.0315939
Illinois,2017,4,0.2195438,-0.000317534,0.048566077
Indiana,1989,1,4.7879157,4.6154194,4.7026339
Indiana,1989,2,4.4765902,4.7792459,4.5978289
Indiana,1989,3,4.8460269,2.8254137,3.930666
Indiana,1989,4,4.3862352,2.8060126,3.6836534
Indiana,1990,1,3.5559289,2.4918468,3.068378
Indiana,1990,2,2.6436653,1.0926001,1.9291004
Indiana,1990,3,2.1744783,3.0717673,2.5450184
Indiana,1990,4,2.3553572,4.5991054,3.3398652
Indiana,1991,1,3.424269,3.3016977,3.3951459
Indiana,1991,2,3.2758927,3.5374217,3.4211669
Indiana,1991,3,4.0999236,1.1255506,2.8072369
Indiana,1991,4,3.672123,-0.88079518,1.6433984
Indiana,1992,1,2.5374281,-0.76411074,1.0793406
Indiana,1992,2,2.2449784,-0.74073917,0.92292607
Indiana,1992,3,1.4401535,0.32168618,0.9313432
Indiana,1992,4,2.3050773,0.69713205,1.5577265
Indiana,1993,1,2.8115437,1.126972,2.038904
Indiana,1993,2,3.2012851,0.69856173,2.0706608
Indiana,1993,3,4.4529667,-0.26578143,2.375416
Indiana,1993,4,2.2890279,-0.046615072,1.3151745
Indiana,1994,1,1.5562842,-0.69351429,0.60221624
Indiana,1994,2,1.9593883,-0.71713418,0.82512528
Indiana,1994,3,1.4983108,0.63907921,1.1418421
Indiana,1994,4,1.9075594,0.2486078,1.1895586
Indiana,1995,1,3.7661455,1.16487,2.6734655
Indiana,1995,2,4.1699557,1.5768632,3.0879576
Indiana,1995,3,3.7383347,0.17395474,2.2435083
Indiana,1995,4,4.6665363,0.10631948,2.7234771
Indiana,1996,1,2.8684583,-0.18922667,1.5634463
Indiana,1996,2,2.8727319,0.55737895,1.893397
Indiana,1996,3,3.4847174,2.0247452,2.8599062
Indiana,1996,4,3.926342,2.3347309,3.251797
Indiana,1997,1,4.6914144,2.3593261,3.7255824
Indiana,1997,2,3.7842026,0.89856756,2.5700226
Indiana,1997,3,3.3712525,0.5719555,2.2262046
Indiana,1997,4,2.3758833,0.14190891,1.4679043
Indiana,1998,1,1.7258207,1.3110753,1.5745448
Indiana,1998,2,1.8367693,2.7717586,2.2778549
Indiana,1998,3,1.3968468,2.430311,1.8672608
Indiana,1998,4,2.2568369,2.1543341,2.2625473
Indiana,1999,1,2.1702797,0.10148441,1.3708637
Indiana,1999,2,1.9298935,-0.36888584,1.00193
Indiana,1999,3,1.9393382,-0.38789713,0.97150671
Indiana,1999,4,2.7348244,1.1400844,2.0878468
Indiana,2000,1,3.0109441,2.9263148,2.9871767
Indiana,2000,2,3.799103,2.289289,3.2041037
Indiana,2000,3,4.9144874,2.4607904,3.9573929
Indiana,2000,4,4.0759068,2.4320691,3.4346354
Indiana,2001,1,4.6870208,1.8313938,3.5365913
Indiana,2001,2,5.4536767,2.7278378,4.3845081
Indiana,2001,3,5.0020394,2.3877149,3.9545877
Indiana,2001,4,3.3781509,0.42852086,2.1728864
Indiana,2002,1,2.5023086,0.68122131,1.7502685
Indiana,2002,2,2.8652551,0.075038038,1.7344906
Indiana,2002,3,2.6199651,-0.076713033,1.5671479
Indiana,2002,4,3.5721321,1.0952545,2.6550367
Indiana,2003,1,4.3371863,2.2121341,3.5717561
Indiana,2003,2,3.0403504,1.6788057,2.5574076
Indiana,2003,3,2.4672275,2.4491239,2.5092413
Indiana,2003,4,2.6380837,2.5232406,2.6405394
Indiana,2004,1,1.535453,1.7843776,1.6492566
Indiana,2004,2,1.9772246,2.8959179,2.3079443
Indiana,2004,3,3.0834572,2.1264801,2.6794603
Indiana,2004,4,2.7805793,2.0060172,2.4207921
Indiana,2005,1,3.2408209,1.1975081,2.3876472
Indiana,2005,2,2.3448355,0.74733448,1.6866903
Indiana,2005,3,3.2761643,1.7786435,2.7236643
Indiana,2005,4,4.3516741,1.3829528,3.280513
Indiana,2006,1,3.8855205,1.2276057,2.9322481
Indiana,2006,2,4.3785014,0.92837691,3.1368964
Indiana,2006,3,2.5367594,1.0032657,1.9551599
Indiana,2006,4,1.4941137,0.55389541,1.1090627
Indiana,2007,1,2.1649756,1.3007823,1.8402963
Indiana,2007,2,3.4122751,2.4702177,3.101656
Indiana,2007,3,3.9478073,0.98450297,2.883435
Indiana,2007,4,4.1992292,1.8844723,3.3823307
Indiana,2008,1,4.5977292,2.6800671,3.9126804
Indiana,2008,2,5.2553377,3.1015127,4.4337854
Indiana,2008,3,5.6712236,5.062849,5.4688716
Indiana,2008,4,4.5811753,3.0694818,4.017118
Indiana,2009,1,3.9832633,0.55157143,2.7377512
Indiana,2009,2,0.63926065,-1.7001829,-0.23090136
Indiana,2009,3,-0.077469558,-2.3754463,-0.96649009
Indiana,2009,4,0.92376614,-0.385681,0.41766492
Indiana,2010,1,1.069124,1.4716454,1.1508875
Indiana,2010,2,3.2379348,1.5727023,2.6330197
Indiana,2010,3,3.3912003,1.3776808,2.6676099
Indiana,2010,4,3.1694138,1.1519015,2.4447038
Indiana,2011,1,3.6830151,1.8776805,3.0803785
Indiana,2011,2,4.6702328,3.5286944,4.3145304
Indiana,2011,3,4.8096752,4.3545871,4.6898618
Indiana,2011,4,4.8294187,4.1112142,4.6207557
Indiana,2012,1,3.8246405,2.6467657,3.4265261
Indiana,2012,2,3.2052512,1.2180507,2.4907615
Indiana,2012,3,2.3795309,-0.20811068,1.45522
Indiana,2012,4,2.0965867,0.009305388,1.3570795
Indiana,2013,1,3.0415745,0.041650232,1.9862509
Indiana,2013,2,2.255353,0.3826063,1.6474586
Indiana,2013,3,2.4418321,1.0019764,1.9569445
Indiana,2013,4,2.1332057,0.65630931,1.5636677
Indiana,2014,1,2.7547927,0.80616528,2.0389719
Indiana,2014,2,3.3971415,1.634771,2.741791
Indiana,2014,3,2.277828,1.2901958,1.8514336
Indiana,2014,4,1.9398019,0.011831279,1.1436292
Indiana,2015,1,2.7430785,-1.6263762,1.1077155
Indiana,2015,2,2.571162,-2.5378354,0.63836622
Indiana,2015,3,1.9990817,-4.4452195,-0.44819909
Indiana,2015,4,1.7702239,-4.6631546,-0.64478761
Indiana,2016,1,0.60437536,-4.7168179,-1.4102094
Indiana,2016,2,0.74510103,-3.8403807,-0.953592
Indiana,2016,3,2.7751539,-1.6733555,1.2861277
Indiana,2016,4,3.8574998,-0.96219361,2.2970018
Indiana,2017,1,4.6880741,0.061943542,3.305876
Indiana,2017,2,5.0125008,-1.1125671,3.1992035
Indiana,2017,3,3.4933314,-1.0241293,2.1315742
Indiana,2017,4,2.3503976,1.0679728,1.9867364
Kansas,1989,1,4.6873579,3.4092476,4.1260777
Kansas,1989,2,4.3922176,2.9472868,3.7527814
Kansas,1989,3,3.4932435,2.1946576,2.9324155
Kansas,1989,4,3.2773526,2.6021733,3.0063035
Kansas,1990,1,3.6249163,3.6878192,3.6301346
Kansas,1990,2,3.8932841,2.116461,3.1230266
Kansas,1990,3,4.3172898,3.1819508,3.8087754
Kansas,1990,4,5.4475784,4.7611222,5.1070127
Kansas,1991,1,6.1276608,3.839263,5.1356835
Kansas,1991,2,6.4755421,4.3470001,5.5533051
Kansas,1991,3,6.81108,2.0023708,4.7477932
Kansas,1991,4,3.6482255,0.15342453,2.2085958
Kansas,1992,1,2.3134799,0.012021403,1.4215194
Kansas,1992,2,2.5860815,0.11464442,1.6270336
Kansas,1992,3,3.3983438,2.0976069,2.929255
Kansas,1992,4,5.3371034,1.8399907,3.8618126
Kansas,1993,1,5.4582171,1.6376413,3.82462
Kansas,1993,2,5.1787286,1.8809655,3.7703927
Kansas,1993,3,4.3211732,-0.22803529,2.4252598
Kansas,1993,4,3.6715686,1.394412,2.8135734
Kansas,1994,1,2.4696124,0.97564775,1.9711651
Kansas,1994,2,0.70473492,0.88216883,0.88334692
Kansas,1994,3,0.93779397,2.5855618,1.691304
Kansas,1994,4,1.2354481,1.2279133,1.2513915
Kansas,1995,1,2.4089773,2.7906623,2.5510836
Kansas,1995,2,4.2097335,1.791716,3.2211084
Kansas,1995,3,3.8744605,0.67704612,2.5728505
Kansas,1995,4,2.7081587,0.41970915,1.805427
Kansas,1996,1,2.094269,-0.020437831,1.2594277
Kansas,1996,2,2.3449745,1.1436429,1.8782449
Kansas,1996,3,2.6084402,1.3580369,2.121948
Kansas,1996,4,2.9496548,3.0387819,3.0352039
Kansas,1997,1,3.8054688,1.3662239,2.9012656
Kansas,1997,2,2.5370967,0.72974074,1.9103796
Kansas,1997,3,2.3904061,1.1831769,2.039547
Kansas,1997,4,0.81567389,-0.30860916,0.45274383
Kansas,1998,1,0.56105024,-0.3359189,0.34556568
Kansas,1998,2,-0.70435935,-1.4167675,-0.87166899
Kansas,1998,3,-2.275255,-2.0834463,-2.0949905
Kansas,1998,4,-0.021541879,-0.47605124,-0.1153575
Kansas,1999,1,0.70988292,1.5031424,1.0560623
Kansas,1999,2,1.4557457,1.9346219,1.6793295
Kansas,1999,3,1.8429848,2.7156181,2.1865785
Kansas,1999,4,3.1630399,2.3882184,2.8731158
Kansas,2000,1,3.2206283,1.2749639,2.4742515
Kansas,2000,2,4.134222,2.2266517,3.4088326
Kansas,2000,3,5.2649484,1.8525021,3.9502819
Kansas,2000,4,4.8996754,1.5245587,3.6051617
Kansas,2001,1,4.031518,0.97011012,2.8716691
Kansas,2001,2,4.6629958,1.8233238,3.5952897
Kansas,2001,3,4.6338425,3.522954,4.20892
Kansas,2001,4,4.1184282,1.5311431,3.1041973
Kansas,2002,1,3.6620579,0.19575131,2.3240869
Kansas,2002,2,3.0108035,0.15110001,1.8351922
Kansas,2002,3,2.8157432,-0.14356923,1.6326983
Kansas,2002,4,2.3522024,1.1013043,1.8474133
Kansas,2003,1,3.9708467,3.8438821,3.8950033
Kansas,2003,2,4.0966387,2.7765119,3.6748505
Kansas,2003,3,3.393604,2.0679255,3.0014203
Kansas,2003,4,2.3272686,3.3183522,2.7924013
Kansas,2004,1,1.1049002,2.4779279,1.6877356
Kansas,2004,2,0.30573177,3.9112849,1.6645573
Kansas,2004,3,0.77343851,3.1205699,1.6355046
Kansas,2004,4,1.4721422,3.2065976,2.1078477
Kansas,2005,1,-0.1603782,3.9435053,1.3367016
Kansas,2005,2,0.68303889,4.1286383,1.997883
Kansas,2005,3,2.2551219,4.5813065,3.1518357
Kansas,2005,4,4.4417615,3.6289241,4.1916451
Kansas,2006,1,4.3574753,3.4834037,4.0551863
Kansas,2006,2,3.506958,3.0964656,3.349232
Kansas,2006,3,2.4233227,3.25109,2.7407012
Kansas,2006,4,0.1215984,2.6656833,1.0516629
Kansas,2007,1,0.12782131,2.9073594,1.1866201
Kansas,2007,2,0.68452132,2.9612389,1.569361
Kansas,2007,3,1.4301136,3.3630354,2.1773396
Kansas,2007,4,4.2366734,4.0276361,4.213881
Kansas,2008,1,4.9256577,4.2170596,4.6919346
Kansas,2008,2,6.0068593,3.2960119,4.9993081
Kansas,2008,3,6.3388352,3.3112888,5.2291269
Kansas,2008,4,2.5448961,0.74581903,1.8367132
Kansas,2009,1,0.76257145,-1.19161,-0.024676114
Kansas,2009,2,-1.1117474,0.73807347,-0.48181766
Kansas,2009,3,-1.887738,0.44801325,-1.0994883
Kansas,2009,4,0.27423576,2.1660531,0.95345241
Kansas,2010,1,2.5084848,4.1587219,3.1753132
Kansas,2010,2,4.224031,1.9202094,3.4322393
Kansas,2010,3,4.3411236,3.0483656,3.9291971
Kansas,2010,4,0.70571148,3.9718881,1.9272982
Kansas,2011,1,4.0349927,3.6377299,3.8414543
Kansas,2011,2,4.6068583,6.2901416,5.1535068
Kansas,2011,3,3.808193,5.4451156,4.4097123
Kansas,2011,4,5.7561255,5.2353024,5.5752864
Kansas,2012,1,2.9288385,5.044807,3.708097
Kansas,2012,2,1.8203504,2.2572098,1.968141
Kansas,2012,3,0.69959623,1.4365265,0.89816654
Kansas,2012,4,1.3395714,0.91552019,1.1150367
Kansas,2013,1,4.5816765,0.86254191,3.1807821
Kansas,2013,2,3.942503,0.61587805,2.7015662
Kansas,2013,3,4.035111,-0.15617867,2.450264
Kansas,2013,4,3.6106558,-0.87397718,1.8410046
Kansas,2014,1,0.51947081,-0.93841845,-0.10003724
Kansas,2014,2,0.99406999,0.43943265,0.72639108
Kansas,2014,3,0.3194561,0.57273823,0.29275653
Kansas,2014,4,-0.35690668,-0.28240347,-0.21014754
Kansas,2015,1,-4.364234,-2.9025812,-3.3165774
Kansas,2015,2,-3.5650184,-3.6677802,-3.1293225
Kansas,2015,3,-3.275315,-2.829423,-2.5974762
Kansas,2015,4,-2.0381949,-2.7042136,-2.0196235
Kansas,2016,1,1.6932867,-2.0344856,0.088661529
Kansas,2016,2,1.6886228,-1.6855546,0.28385574
Kansas,2016,3,3.8347635,-2.0494976,1.6331457
Kansas,2016,4,3.5106745,-1.4304374,1.709605
Kansas,2017,1,2.5281243,1.0738881,2.033339
Kansas,2017,2,0.91416907,0.6336903,0.79085636
Kansas,2017,3,0.011639149,1.4339621,0.4633821
Kansas,2017,4,-2.1150455,3.4047976,-0.24634255
Louisiana,1989,1,3.9687142,3.4655099,3.7798223
Louisiana,1989,2,4.2139254,3.8773863,4.0994511
Louisiana,1989,3,3.1781521,2.9498827,3.1061943
Louisiana,1989,4,3.2572,2.1531475,2.7844892
Louisiana,1990,1,3.7346678,3.3468225,3.5583112
Louisiana,1990,2,1.360193,2.4147451,1.8077643
Louisiana,1990,3,1.4329466,2.9273472,2.0794272
Louisiana,1990,4,2.4488587,5.0857401,3.6166403
Louisiana,1991,1,2.8440058,5.4073935,3.9839849
Louisiana,1991,2,2.7209141,6.2458544,4.2761612
Louisiana,1991,3,2.8487227,4.2022047,3.4505699
Louisiana,1991,4,2.3800676,2.0996082,2.2207763
Louisiana,1992,1,1.9646611,-0.044217076,1.0614841
Louisiana,1992,2,3.5786066,-0.67234671,1.6758754
Louisiana,1992,3,2.9942293,0.3535302,1.8188362
Louisiana,1992,4,3.582227,0.71986485,2.3149548
Louisiana,1993,1,1.9647107,1.802484,1.8921002
Louisiana,1993,2,2.5267396,1.4079579,2.0370669
Louisiana,1993,3,3.1026547,1.3868605,2.354265
Louisiana,1993,4,2.6485586,1.8467833,2.3151007
Louisiana,1994,1,3.7881701,0.57848018,2.3934646
Louisiana,1994,2,3.0665302,0.25733235,1.858905
Louisiana,1994,3,1.6043741,0.41044912,1.0934409
Louisiana,1994,4,1.6799947,-0.35992688,0.76824921
Louisiana,1995,1,2.4284737,0.28232545,1.4685593
Louisiana,1995,2,2.6717639,1.3347924,2.0660367
Louisiana,1995,3,3.7593405,1.6140977,2.8170753
Louisiana,1995,4,3.2958069,2.2895184,2.8909781
Louisiana,1996,1,3.4889908,2.6001325,3.1393752
Louisiana,1996,2,4.4206328,2.5613079,3.6679254
Louisiana,1996,3,4.7836781,2.3188508,3.7585936
Louisiana,1996,4,5.3584714,2.4811656,4.1432033
Louisiana,1997,1,5.9961987,2.1420197,4.3762045
Louisiana,1997,2,3.1022038,1.6865209,2.5149322
Louisiana,1997,3,1.2696908,2.0882089,1.630107
Louisiana,1997,4,0.88055247,1.9243749,1.3332663
Louisiana,1998,1,-1.6744885,1.3726876,-0.3998552
Louisiana,1998,2,-0.43849251,0.20216058,-0.15360802
Louisiana,1998,3,0.91808695,0.69250089,0.8401435
Louisiana,1998,4,0.31881404,1.1085452,0.66231585
Louisiana,1999,1,1.8448184,1.7032461,1.7826622
Louisiana,1999,2,1.8902272,3.1586306,2.4156358
Louisiana,1999,3,2.2518733,1.5960714,1.9699545
Louisiana,1999,4,2.7543447,1.8763458,2.3847649
Louisiana,2000,1,2.5777051,1.8750712,2.2796335
Louisiana,2000,2,3.2122929,1.8937975,2.6594942
Louisiana,2000,3,4.6709051,2.512475,3.7779067
Louisiana,2000,4,5.3484921,1.0123198,3.5226257
Louisiana,2001,1,6.396234,-0.057350982,3.6721969
Louisiana,2001,2,5.4359493,-1.0294609,2.7142425
Louisiana,2001,3,3.4766405,0.52969867,2.210428
Louisiana,2001,4,1.7944962,0.61771101,1.2659978
Louisiana,2002,1,1.1699178,0.36559984,0.78601223
Louisiana,2002,2,1.7012739,1.2280126,1.4638642
Louisiana,2002,3,1.837625,-0.81389105,0.73651773
Louisiana,2002,4,3.0599282,-0.21938367,1.7096199
Louisiana,2003,1,4.1066852,-0.19594941,2.3599052
Louisiana,2003,2,3.6277909,-0.56095988,1.9259242
Louisiana,2003,3,2.6869338,1.6584998,2.2913465
Louisiana,2003,4,2.1595421,0.95631623,1.6859047
Louisiana,2004,1,1.1991122,1.4692557,1.3245746
Louisiana,2004,2,1.579427,2.2518435,1.8709625
Louisiana,2004,3,2.6762204,0.96901554,1.9746466
Louisiana,2004,4,2.6573875,1.2407905,2.0689676
Louisiana,2005,1,2.0175045,2.0676985,2.0062745
Louisiana,2005,2,1.2978101,2.2943017,1.668627
Louisiana,2005,3,2.0548849,2.5126288,2.244112
Louisiana,2005,4,5.189188,2.281944,4.0572219
Louisiana,2006,1,5.0228891,2.2119439,3.9224296
Louisiana,2006,2,5.9138494,1.1049401,4.0011406
Louisiana,2006,3,4.7742653,-0.50728893,2.6500072
Louisiana,2006,4,1.6910253,-2.0456541,0.16453059
Louisiana,2007,1,1.9631497,-1.945132,0.40228978
Louisiana,2007,2,2.0380723,-0.93374175,0.87142432
Louisiana,2007,3,2.2851689,0.32476208,1.515869
Louisiana,2007,4,2.8144045,2.9624953,2.8623941
Louisiana,2008,1,4.3541136,3.1473043,3.8625255
Louisiana,2008,2,5.1893606,4.3661175,4.8615685
Louisiana,2008,3,4.8373384,4.7072167,4.7846084
Louisiana,2008,4,1.8951842,1.7558008,1.7897613
Louisiana,2009,1,0.39223859,0.26277325,0.28019229
Louisiana,2009,2,-2.5564063,-0.83998293,-2.0161893
Louisiana,2009,3,-2.8319275,-0.72345579,-2.1455073
Louisiana,2009,4,-0.016498378,1.3588887,0.46124917
Louisiana,2010,1,1.7740498,2.5904903,2.0316033
Louisiana,2010,2,5.3630528,2.0173807,4.0368586
Louisiana,2010,3,6.5014329,1.2026016,4.3456864
Louisiana,2010,4,5.7273893,1.6457026,4.0403361
Louisiana,2011,1,3.778209,2.8716834,3.3317993
Louisiana,2011,2,3.2468567,4.7208805,3.7190707
Louisiana,2011,3,1.4698871,5.1947598,2.88308
Louisiana,2011,4,2.1118689,4.7499323,3.1182265
Louisiana,2012,1,4.3598571,3.9114869,4.2199688
Louisiana,2012,2,2.3431873,2.4222918,2.3878617
Louisiana,2012,3,2.3611834,1.662855,2.0913737
Louisiana,2012,4,2.9480844,1.2587686,2.3215363
Louisiana,2013,1,1.6091869,0.30874142,1.1067877
Louisiana,2013,2,2.8416352,-0.5251503,1.5622562
Louisiana,2013,3,3.0143714,-0.46356302,1.6768245
Louisiana,2013,4,1.7537103,-0.42709363,0.9011839
Louisiana,2014,1,2.3979676,0.16854781,1.5631887
Louisiana,2014,2,3.3135757,1.0153668,2.4812469
Louisiana,2014,3,3.3527417,1.1171603,2.5518696
Louisiana,2014,4,5.1661229,0.66074878,3.4563346
Louisiana,2015,1,7.1558928,-1.0911157,3.9405179
Louisiana,2015,2,5.9968162,-1.1988106,3.140924
Louisiana,2015,3,6.0782552,-2.3182697,2.7504358
Louisiana,2015,4,4.3465443,-2.3888855,1.6792797
Louisiana,2016,1,3.273807,-2.2577209,1.2496076
Louisiana,2016,2,5.1464901,-1.4412642,2.8417187
Louisiana,2016,3,5.5347881,-0.58457541,3.4419158
Louisiana,2016,4,4.1837792,0.48657003,2.9226322
Louisiana,2017,1,1.7156204,1.6052288,1.673978
Louisiana,2017,2,0.35224962,-0.020267993,0.15496692
Louisiana,2017,3,1.153962,0.37083682,0.80084002
Louisiana,2017,4,4.7036839,0.4909471,3.2553573
Maryland,1978,1,-0.048849363,-6.1950579,-2.9014857
Maryland,1978,2,-0.30562267,-4.7114439,-2.3897386
Maryland,1978,3,1.0244443,-1.9643908,-0.42294019
Maryland,1978,4,1.6717967,1.989527,1.7422789
Maryland,1979,1,2.7794189,4.7256603,3.5779104
Maryland,1979,2,5.055819,5.92524,5.4175019
Maryland,1979,3,6.5187054,5.8809333,6.1985354
Maryland,1979,4,9.2006493,6.271904,7.8537278
Maryland,1980,1,9.9990759,7.8397822,9.0346937
Maryland,1980,2,11.080486,8.4262342,9.9030952
Maryland,1980,3,11.417708,10.421267,11.014949
Maryland,1980,4,8.6966696,11.500082,9.9917545
Maryland,1981,1,8.1785126,9.8293915,8.949316
Maryland,1981,2,7.3349233,5.7231479,6.6238093
Maryland,1981,3,7.3852987,3.7672825,5.755125
Maryland,1981,4,8.1399736,2.070349,5.3697891
Maryland,1982,1,7.8690643,0.99242634,4.7344761
Maryland,1982,2,7.3778291,4.0078564,5.8591852
Maryland,1982,3,6.3495512,3.8563626,5.2337608
Maryland,1982,4,5.6694436,3.2164721,4.5802689
Maryland,1983,1,5.3915176,2.3768611,4.0486789
Maryland,1983,2,5.3110704,1.6952701,3.6915293
Maryland,1983,3,5.6526957,2.1543195,4.096983
Maryland,1983,4,6.1317763,2.0237846,4.3074846
Maryland,1984,1,6.1309204,2.7013848,4.6169181
Maryland,1984,2,4.6042004,0.91810912,2.9753859
Maryland,1984,3,4.2785082,0.34162474,2.5482469
Maryland,1984,4,3.555836,1.3843656,2.6126006
Maryland,1985,1,2.6003852,0.4694736,1.6797872
Maryland,1985,2,3.8516307,1.1990641,2.7013748
Maryland,1985,3,3.5246813,0.67751491,2.2977099
Maryland,1985,4,3.3335998,1.1281329,2.3841703
Maryland,1986,1,4.3706303,2.5038042,3.5638254
Maryland,1986,2,3.4865298,0.89286405,2.3653324
Maryland,1986,3,4.2859998,1.4778416,3.0587745
Maryland,1986,4,4.6473508,0.73321432,2.9414258
Maryland,1989,1,3.1118374,3.5339985,3.3414104
Maryland,1989,2,2.8388031,4.243762,3.4661045
Maryland,1989,3,3.0059795,3.2466855,3.1626093
Maryland,1989,4,4.078793,2.8734279,3.6056647
Maryland,1990,1,5.0471392,2.7733951,4.142087
Maryland,1990,2,4.6580019,1.0597515,3.2181833
Maryland,1990,3,4.431776,2.0916002,3.5334897
Maryland,1990,4,3.7874057,4.4707451,4.1730309
Maryland,1991,1,2.5365057,6.1269622,4.086751
Maryland,1991,2,2.2332153,6.8050742,4.1608281
Maryland,1991,3,3.1446614,5.4198284,4.1411638
Maryland,1991,4,3.509973,2.5360656,3.1415243
Maryland,1992,1,3.9239311,-0.10360137,2.3010056
Maryland,1992,2,3.5932207,-0.25973877,2.0432453
Maryland,1992,3,3.664799,0.88622069,2.5995314
Maryland,1992,4,2.5246229,0.84436435,1.9203291
Maryland,1993,1,3.064893,0.75731462,2.2385783
Maryland,1993,2,2.9319034,0.24771236,1.9612485
Maryland,1993,3,3.3316464,-1.8018117,1.4037802
Maryland,1993,4,2.2278025,-0.93860918,1.0990293
Maryland,1994,1,2.1113243,-0.44021562,1.2271479
Maryland,1994,2,2.4224336,0.26100305,1.7148849
Maryland,1994,3,2.109591,1.7860706,2.1389418
Maryland,1994,4,1.995333,1.7825166,2.049459
Maryland,1995,1,2.7951293,1.4646906,2.4108777
Maryland,1995,2,3.3963532,1.7838356,2.9028115
Maryland,1995,3,2.9650834,1.328668,2.4625115
Maryland,1995,4,3.1489379,0.56336832,2.2441347
Maryland,1996,1,2.3350906,0.2974526,1.6552808
Maryland,1996,2,2.3057191,0.88057715,1.8706005
Maryland,1996,3,2.6541793,1.2894599,2.2467034
Maryland,1996,4,2.2688224,1.9327213,2.2820923
Maryland,1997,1,2.5372481,1.3800495,2.2591817
Maryland,1997,2,1.730669,-0.56440783,1.0206325
Maryland,1997,3,1.4331986,-1.3106856,0.62490493
Maryland,1997,4,2.1591125,-1.3985791,0.93199217
Maryland,1998,1,2.7140605,-0.98942471,1.3285629
Maryland,1998,2,2.735116,-0.272237,1.6090062
Maryland,1998,3,3.2359691,-0.27771628,1.8642676
Maryland,1998,4,3.5830805,-0.68047702,1.7988758
Maryland,1999,1,2.4453683,0.10550301,1.4965026
