Year,Month,Trade Type,Origin,HKHS 4-digit,Statistics,Value,Unit
2023,Mar,Imports,USA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"66,165",HK$ '000
2023,Apr,Imports,JAPAN,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"36,899",HK$ '000
2023,Apr,Imports,KOREA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"48,103",HK$ '000
2023,Apr,Imports,NETHERLANDS,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"18,959",HK$ '000
2023,Apr,Imports,SINGAPORE,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"40,270",HK$ '000
2023,Apr,Imports,TAIWAN,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"41,161",HK$ '000
2023,Apr,Imports,USA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"44,294",HK$ '000
2016,Jan,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),0,
2016,Jan,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"299,941",HK$ '000
2016,Jan,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"14,282,891",HK$ '000
2016,Feb,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),249,HK$ '000
2016,Feb,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"141,090",HK$ '000
2016,Feb,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"10,278,036",HK$ '000
2016,Mar,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),700,HK$ '000
2016,Mar,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"344,255",HK$ '000
2016,Mar,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"15,524,451",HK$ '000
2016,Apr,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),0,
2016,Apr,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"378,753",HK$ '000
2016,Apr,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"14,733,838",HK$ '000
2016,May,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),432,HK$ '000
2016,May,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"368,489",HK$ '000
2016,May,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"14,502,133",HK$ '000
2016,Jun,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),40,HK$ '000
2016,Jun,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"323,328",HK$ '000
2016,Jun,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"16,908,741",HK$ '000
2016,Jul,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),364,HK$ '000
2016,Jul,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"286,121",HK$ '000
2016,Jul,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"17,166,694",HK$ '000
2016,Aug,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),9,HK$ '000
2016,Aug,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"480,153",HK$ '000
2016,Aug,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"17,609,565",HK$ '000
2016,Sep,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"1,119",HK$ '000
2016,Sep,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"341,211",HK$ '000
2016,Sep,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"19,041,473",HK$ '000
2016,Oct,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),468,HK$ '000
2016,Oct,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"183,024",HK$ '000
2016,Oct,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"17,552,933",HK$ '000
2016,Nov,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),837,HK$ '000
2016,Nov,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"258,235",HK$ '000
2016,Nov,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"18,511,637",HK$ '000
2016,Dec,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),706,HK$ '000
2016,Dec,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"301,905",HK$ '000
2016,Dec,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"21,865,196",HK$ '000
2017,Jan,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),1,HK$ '000
2017,Jan,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"249,515",HK$ '000
2017,Jan,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"16,475,540",HK$ '000
2017,Feb,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),80,HK$ '000
2017,Feb,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"251,216",HK$ '000
2017,Feb,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"15,056,201",HK$ '000
2017,Mar,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),1,HK$ '000
2017,Mar,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"474,051",HK$ '000
2017,Mar,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"20,960,274",HK$ '000
2017,Apr,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),448,HK$ '000
2017,Apr,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"418,956",HK$ '000
2017,Apr,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"19,239,988",HK$ '000
2017,May,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),44,HK$ '000
2017,May,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"288,630",HK$ '000
2017,May,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"19,993,667",HK$ '000
2017,Jun,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),194,HK$ '000
2017,Jun,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"359,838",HK$ '000
2017,Jun,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"23,707,949",HK$ '000
2017,Jul,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),46,HK$ '000
2017,Jul,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"292,879",HK$ '000
2017,Jul,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"22,030,575",HK$ '000
2017,Aug,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),388,HK$ '000
2017,Aug,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"366,588",HK$ '000
2017,Aug,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"21,613,850",HK$ '000
2017,Sep,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),282,HK$ '000
2017,Sep,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"407,514",HK$ '000
2017,Sep,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"25,257,059",HK$ '000
2017,Oct,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),73,HK$ '000
2017,Oct,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"263,160",HK$ '000
2017,Oct,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"23,105,032",HK$ '000
2017,Nov,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),381,HK$ '000
2017,Nov,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"389,692",HK$ '000
2017,Nov,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"24,055,346",HK$ '000
2017,Dec,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),556,HK$ '000
2017,Dec,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"556,420",HK$ '000
2017,Dec,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"25,229,662",HK$ '000
2018,Jan,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),0,
2018,Jan,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"541,587",HK$ '000
2018,Jan,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"21,206,318",HK$ '000
2018,Feb,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),0,
2018,Feb,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"337,429",HK$ '000
2018,Feb,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"18,666,694",HK$ '000
2018,Mar,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),400,HK$ '000
2018,Mar,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"456,494",HK$ '000
2018,Mar,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"27,441,917",HK$ '000
2018,Apr,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),962,HK$ '000
2018,Apr,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"497,635",HK$ '000
2018,Apr,Imports,THE MAINLAND OF CHINA,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),"22,977,346",HK$ '000
2018,May,Imports,MACAO,8542 - ELECTRONIC INTEGRATED CIRCUITS AND MICROASSEMBLIES,Value (Monthly) (HK$ '000),0,
2018,May,Imports,THE MAINLAND OF CHINA,"8486 - MACHINES AND APPARATUS OF A KIND USED SOLELY OR PRINCIPALLY FOR THE MANUFACTURE OF SEMICONDUCTOR BOULES OR WAFERS, SEMICONDUCTOR DEVICES, ELECTRONIC INTEGRATED CIRCUITS OR FLAT PANEL DISPLAYS; MACHINES AND APPARATUS SPECIFIED IN NOTE 11(C) TO THIS CHAPTER; PARTS AND ACCESSORIES",Value (Monthly) (HK$ '000),"450,516",HK$ '000
